time 	 generated degree 	 dcx value
212	58	1.8602e-71
213	49	3.47485e-71
214	83	5.33072e-72
215	28	3.00015e-70
216	74	7.83415e-72
217	72	8.60933e-72
218	9	2.71188e-68
219	75	7.48266e-72
220	5	2.83874e-67
221	50	3.22145e-71
222	34	1.40638e-70
223	8	4.34016e-68
224	56	2.11547e-71
225	19	1.38486e-69
226	18	1.71599e-69
227	15	3.54041e-69
228	38	9.14696e-71
229	28	3.00015e-70
230	42	6.23057e-71
231	27	3.46022e-70
232	80	6.01969e-72
233	23	6.50464e-70
234	41	6.83192e-71
235	31	2.01488e-70
236	26	4.01321e-70
237	33	1.57935e-70
238	16	2.7392e-69
239	52	2.78276e-71
240	56	2.11547e-71
241	76	7.1528e-72
242	57	1.98241e-71
243	70	9.49465e-72
244	45	4.79166e-71
245	21	9.31777e-70
246	89	4.25792e-72
247	31	2.01488e-70
248	6	1.36976e-67
249	89	4.25792e-72
250	37	1.01377e-70
251	28	3.00015e-70
252	50	3.22145e-71
253	32	1.78029e-70
254	34	1.40638e-70
255	21	9.31777e-70
256	28	3.00015e-70
257	64	1.30318e-71
258	38	9.14696e-71
259	79	6.27772e-72
260	38	9.14696e-71
261	41	6.83192e-71
262	58	1.8602e-71
263	42	6.23057e-71
264	17	2.15296e-69
265	52	2.78276e-71
266	67	1.10735e-71
267	34	1.40638e-70
268	8	4.34016e-68
269	1	1.77205e-64
270	51	2.99162e-71
271	10	1.78098e-68
272	64	1.30318e-71
273	20	1.13022e-69
274	67	1.10735e-71
275	78	6.55175e-72
276	75	7.48266e-72
277	89	4.25792e-72
278	15	3.54041e-69
279	50	3.22145e-71
280	80	6.01969e-72
281	32	1.78029e-70
282	87	4.57715e-72
283	88	4.41326e-72
284	68	1.05099e-71
285	62	1.46045e-71
286	46	4.40892e-71
287	18	1.71599e-69
288	50	3.22145e-71
289	23	6.50464e-70
290	78	6.55175e-72
291	36	1.12698e-70
292	5	2.83874e-67
293	66	1.16791e-71
294	36	1.12698e-70
295	67	1.10735e-71
296	46	4.40892e-71
297	60	1.64424e-71
298	5	2.83874e-67
299	69	9.98463e-72
300	7	7.39849e-68
301	31	2.01488e-70
302	38	9.14696e-71
303	90	4.11059e-72
304	11	1.21773e-68
305	80	6.01969e-72
306	56	2.11547e-71
307	49	3.47485e-71
308	80	6.01969e-72
309	4	6.92736e-67
310	70	9.49465e-72
311	59	1.74779e-71
312	3	2.18861e-66
313	29	2.61484e-70
314	67	1.10735e-71
315	69	9.98463e-72
316	28	3.00015e-70
317	14	4.65872e-69
318	17	2.15296e-69
319	13	6.25762e-69
320	11	1.21773e-68
321	90	4.11059e-72
322	31	2.01488e-70
323	33	1.57935e-70
324	16	2.7392e-69
325	44	5.21846e-71
326	23	6.50464e-70
327	87	4.57715e-72
328	35	1.25683e-70
329	4	6.92736e-67
330	40	7.50996e-71
331	12	8.60807e-69
332	30	2.29013e-70
333	45	4.79166e-71
334	75	7.48266e-72
335	30	2.29013e-70
336	69	9.98463e-72
337	75	7.48266e-72
338	44	5.21846e-71
339	64	1.30318e-71
340	58	1.8602e-71
341	43	5.69564e-71
342	59	1.74779e-71
343	32	1.78029e-70
344	67	1.10735e-71
345	63	1.37881e-71
346	74	7.83415e-72
347	49	3.47485e-71
348	1	1.77205e-64
349	16	2.7392e-69
350	28	3.00015e-70
351	42	6.23057e-71
352	18	1.71599e-69
353	70	9.49465e-72
354	85	4.933e-72
355	31	2.01488e-70
356	22	7.75263e-70
357	60	1.64424e-71
358	63	1.37881e-71
359	83	5.33072e-72
360	59	1.74779e-71
361	19	1.38486e-69
362	90	4.11059e-72
363	42	6.23057e-71
364	54	2.41912e-71
365	38	9.14696e-71
366	71	9.03708e-72
367	13	6.25762e-69
368	39	8.27681e-71
369	89	4.25792e-72
370	32	1.78029e-70
371	5	2.83874e-67
372	2	1.1077e-65
373	56	2.11547e-71
374	65	1.23304e-71
375	58	1.8602e-71
376	50	3.22145e-71
377	24	5.49957e-70
378	85	4.933e-72
379	52	2.78276e-71
380	41	6.83192e-71
381	30	2.29013e-70
382	32	1.78029e-70
383	48	3.75484e-71
384	89	4.25792e-72
385	25	4.68271e-70
386	28	3.00015e-70
387	35	1.25683e-70
388	54	2.41912e-71
389	80	6.01969e-72
390	17	2.15296e-69
391	15	3.54041e-69
392	73	8.20907e-72
393	29	2.61484e-70
394	14	4.65872e-69
395	10	1.78098e-68
396	76	7.1528e-72
397	71	9.03708e-72
398	37	1.01377e-70
399	33	1.57935e-70
400	85	4.933e-72
401	26	4.01321e-70
402	78	6.55175e-72
403	42	6.23057e-71
404	30	2.29013e-70
405	28	3.00015e-70
406	70	9.49465e-72
407	7	7.39849e-68
408	42	6.23057e-71
409	28	3.00015e-70
410	68	1.05099e-71
411	29	2.61484e-70
412	2	1.1077e-65
413	43	5.69564e-71
414	19	1.38486e-69
415	39	8.27681e-71
416	31	2.01488e-70
417	48	3.75484e-71
418	90	4.11059e-72
419	64	1.30318e-71
420	12	8.60807e-69
421	80	6.01969e-72
422	7	7.39849e-68
423	49	3.47485e-71
424	31	2.01488e-70
425	26	4.01321e-70
426	48	3.75484e-71
427	73	8.20907e-72
428	1	1.77205e-64
429	73	8.20907e-72
430	27	3.46022e-70
431	90	4.11059e-72
432	33	1.57935e-70
433	28	3.00015e-70
434	17	2.15296e-69
435	62	1.46045e-71
436	10	1.78098e-68
437	82	5.54718e-72
438	58	1.8602e-71
439	54	2.41912e-71
440	88	4.41326e-72
441	58	1.8602e-71
442	64	1.30318e-71
443	6	1.36976e-67
444	77	6.84299e-72
445	87	4.57715e-72
446	3	2.18861e-66
447	3	2.18861e-66
448	76	7.1528e-72
449	2	1.1077e-65
450	46	4.40892e-71
451	49	3.47485e-71
452	19	1.38486e-69
453	68	1.05099e-71
454	74	7.83415e-72
455	4	6.92736e-67
456	47	4.06486e-71
457	85	4.933e-72
458	68	1.05099e-71
459	82	5.54718e-72
460	50	3.22145e-71
461	24	5.49957e-70
462	81	5.77652e-72
463	39	8.27681e-71
464	9	2.71188e-68
465	85	4.933e-72
466	18	1.71599e-69
467	31	2.01488e-70
468	74	7.83415e-72
469	85	4.933e-72
470	60	1.64424e-71
471	86	4.75019e-72
472	53	2.59259e-71
473	33	1.57935e-70
474	65	1.23304e-71
475	62	1.46045e-71
476	79	6.27772e-72
477	42	6.23057e-71
478	52	2.78276e-71
479	30	2.29013e-70
480	16	2.7392e-69
481	8	4.34016e-68
482	39	8.27681e-71
483	13	6.25762e-69
484	31	2.01488e-70
485	82	5.54718e-72
486	52	2.78276e-71
487	46	4.40892e-71
488	83	5.33072e-72
489	61	1.54871e-71
490	54	2.41912e-71
491	29	2.61484e-70
492	82	5.54718e-72
493	45	4.79166e-71
494	71	9.03708e-72
495	61	1.54871e-71
496	56	2.11547e-71
497	22	7.75263e-70
498	11	1.21773e-68
499	69	9.98463e-72
500	17	2.15296e-69
501	13	6.25762e-69
502	27	3.46022e-70
503	2	1.1077e-65
504	74	7.83415e-72
505	55	2.26059e-71
506	2	1.1077e-65
507	77	6.84299e-72
508	44	5.21846e-71
509	11	1.21773e-68
510	13	6.25762e-69
511	19	1.38486e-69
512	80	6.01969e-72
513	14	4.65872e-69
514	40	7.50996e-71
515	64	1.30318e-71
516	7	7.39849e-68
517	58	1.8602e-71
518	35	1.25683e-70
519	53	2.59259e-71
520	4	6.92736e-67
521	24	5.49957e-70
522	30	2.29013e-70
523	27	3.46022e-70
524	56	2.11547e-71
525	2	1.1077e-65
526	26	4.01321e-70
527	54	2.41912e-71
528	51	2.99162e-71
529	69	9.98463e-72
530	89	4.25792e-72
531	60	1.64424e-71
532	46	4.40892e-71
533	22	7.75263e-70
534	25	4.68271e-70
535	56	2.11547e-71
536	60	1.64424e-71
537	49	3.47485e-71
538	42	6.23057e-71
539	53	2.59259e-71
540	50	3.22145e-71
541	25	4.68271e-70
542	20	1.13022e-69
543	42	6.23057e-71
544	38	9.14696e-71
545	43	5.69564e-71
546	72	8.60933e-72
547	80	6.01969e-72
548	48	3.75484e-71
549	66	1.16791e-71
550	81	5.77652e-72
551	34	1.40638e-70
552	17	2.15296e-69
553	47	4.06486e-71
554	54	2.41912e-71
555	34	1.40638e-70
556	85	4.933e-72
557	5	2.83874e-67
558	9	2.71188e-68
559	79	6.27772e-72
560	59	1.74779e-71
561	15	3.54041e-69
562	9	2.71188e-68
563	52	2.78276e-71
564	56	2.11547e-71
565	11	1.21773e-68
566	11	1.21773e-68
567	5	2.83874e-67
568	40	7.50996e-71
569	67	1.10735e-71
570	88	4.41326e-72
571	75	7.48266e-72
572	48	3.75484e-71
573	38	9.14696e-71
574	90	4.11059e-72
575	90	4.11059e-72
576	60	1.64424e-71
577	82	5.54718e-72
578	75	7.48266e-72
579	47	4.06486e-71
580	14	4.65872e-69
581	12	8.60807e-69
582	55	2.26059e-71
583	68	1.05099e-71
584	13	6.25762e-69
585	68	1.05099e-71
586	41	6.83192e-71
587	35	1.25683e-70
588	79	6.27772e-72
589	87	4.57715e-72
590	32	1.78029e-70
591	5	2.83874e-67
592	85	4.933e-72
593	8	4.34016e-68
594	68	1.05099e-71
595	62	1.46045e-71
596	33	1.57935e-70
597	15	3.54041e-69
598	67	1.10735e-71
599	47	4.06486e-71
600	52	2.78276e-71
601	64	1.30318e-71
602	65	1.23304e-71
603	1	1.77205e-64
604	30	2.29013e-70
605	50	3.22145e-71
606	23	6.50464e-70
607	8	4.34016e-68
608	21	9.31777e-70
609	10	1.78098e-68
610	15	3.54041e-69
611	86	4.75019e-72
612	60	1.64424e-71
613	1	1.77205e-64
614	1	1.77205e-64
615	90	4.11059e-72
616	82	5.54718e-72
617	76	7.1528e-72
618	6	1.36976e-67
619	20	1.13022e-69
620	15	3.54041e-69
621	5	2.83874e-67
622	14	4.65872e-69
623	28	3.00015e-70
624	14	4.65872e-69
625	38	9.14696e-71
626	54	2.41912e-71
627	28	3.00015e-70
628	13	6.25762e-69
629	62	1.46045e-71
630	59	1.74779e-71
631	25	4.68271e-70
632	74	7.83415e-72
633	55	2.26059e-71
634	45	4.79166e-71
635	19	1.38486e-69
636	17	2.15296e-69
637	60	1.64424e-71
638	3	2.18861e-66
639	22	7.75263e-70
640	25	4.68271e-70
641	15	3.54041e-69
642	90	4.11059e-72
643	16	2.7392e-69
644	6	1.36976e-67
645	45	4.79166e-71
646	12	8.60807e-69
647	79	6.27772e-72
648	49	3.47485e-71
649	20	1.13022e-69
650	80	6.01969e-72
651	19	1.38486e-69
652	2	1.1077e-65
653	18	1.71599e-69
654	9	2.71188e-68
655	60	1.64424e-71
656	6	1.36976e-67
657	53	2.59259e-71
658	49	3.47485e-71
659	40	7.50996e-71
660	67	1.10735e-71
661	23	6.50464e-70
662	80	6.01969e-72
663	60	1.64424e-71
664	85	4.933e-72
665	22	7.75263e-70
666	19	1.38486e-69
667	74	7.83415e-72
668	53	2.59259e-71
669	38	9.14696e-71
670	32	1.78029e-70
671	16	2.7392e-69
672	29	2.61484e-70
673	5	2.83874e-67
674	26	4.01321e-70
675	4	6.92736e-67
676	27	3.46022e-70
677	83	5.33072e-72
678	90	4.11059e-72
679	62	1.46045e-71
680	13	6.25762e-69
681	18	1.71599e-69
682	24	5.49957e-70
683	84	5.12626e-72
684	8	4.34016e-68
685	67	1.10735e-71
686	6	1.36976e-67
687	28	3.00015e-70
688	7	7.39849e-68
689	8	4.34016e-68
690	3	2.18861e-66
691	29	2.61484e-70
692	76	7.1528e-72
693	20	1.13022e-69
694	16	2.7392e-69
695	52	2.78276e-71
696	82	5.54718e-72
697	37	1.01377e-70
698	12	8.60807e-69
699	47	4.06486e-71
700	18	1.71599e-69
701	32	1.78029e-70
702	39	8.27681e-71
703	50	3.22145e-71
704	1	1.77205e-64
705	41	6.83192e-71
706	35	1.25683e-70
707	35	1.25683e-70
708	69	9.98463e-72
709	1	1.77205e-64
710	23	6.50464e-70
711	72	8.60933e-72
712	51	2.99162e-71
713	80	6.01969e-72
714	83	5.33072e-72
715	22	7.75263e-70
716	62	1.46045e-71
717	84	5.12626e-72
718	27	3.46022e-70
719	17	2.15296e-69
720	1	1.77205e-64
721	88	4.41326e-72
722	14	4.65872e-69
723	13	6.25762e-69
724	26	4.01321e-70
725	66	1.16791e-71
726	85	4.933e-72
727	80	6.01969e-72
728	87	4.57715e-72
729	12	8.60807e-69
730	74	7.83415e-72
731	14	4.65872e-69
732	89	4.25792e-72
733	48	3.75484e-71
734	16	2.7392e-69
735	56	2.11547e-71
736	37	1.01377e-70
737	56	2.11547e-71
738	38	9.14696e-71
739	75	7.48266e-72
740	59	1.74779e-71
741	60	1.64424e-71
742	1	1.77205e-64
743	45	4.79166e-71
744	65	1.23304e-71
745	36	1.12698e-70
746	17	2.15296e-69
747	3	2.18861e-66
748	55	2.26059e-71
749	86	4.75019e-72
750	37	1.01377e-70
751	79	6.27772e-72
752	1	1.77205e-64
753	16	2.7392e-69
754	78	6.55175e-72
755	44	5.21846e-71
756	86	4.75019e-72
757	14	4.65872e-69
758	83	5.33072e-72
759	59	1.74779e-71
760	21	9.31777e-70
761	68	1.05099e-71
762	56	2.11547e-71
763	81	5.77652e-72
764	57	1.98241e-71
765	28	3.00015e-70
766	74	7.83415e-72
767	16	2.7392e-69
768	20	1.13022e-69
769	51	2.99162e-71
770	9	2.71188e-68
771	45	4.79166e-71
772	17	2.15296e-69
773	2	1.1077e-65
774	78	6.55175e-72
775	78	6.55175e-72
776	52	2.78276e-71
777	36	1.12698e-70
778	24	5.49957e-70
779	43	5.69564e-71
780	62	1.46045e-71
781	68	1.05099e-71
782	79	6.27772e-72
783	23	6.50464e-70
784	29	2.61484e-70
785	74	7.83415e-72
786	4	6.92736e-67
787	8	4.34016e-68
788	29	2.61484e-70
789	89	4.25792e-72
790	9	2.71188e-68
791	89	4.25792e-72
792	31	2.01488e-70
793	44	5.21846e-71
794	11	1.21773e-68
795	79	6.27772e-72
796	51	2.99162e-71
797	52	2.78276e-71
798	55	2.26059e-71
799	42	6.23057e-71
800	38	9.14696e-71
801	77	6.84299e-72
802	46	4.40892e-71
803	26	4.01321e-70
804	25	4.68271e-70
805	46	4.40892e-71
806	24	5.49957e-70
807	56	2.11547e-71
808	4	6.92736e-67
809	86	4.75019e-72
810	86	4.75019e-72
811	13	6.25762e-69
812	72	8.60933e-72
813	34	1.40638e-70
814	55	2.26059e-71
815	76	7.1528e-72
816	27	3.46022e-70
817	48	3.75484e-71
818	77	6.84299e-72
819	90	4.11059e-72
820	57	1.98241e-71
821	67	1.10735e-71
822	50	3.22145e-71
823	70	9.49465e-72
824	2	1.1077e-65
825	69	9.98463e-72
826	37	1.01377e-70
827	51	2.99162e-71
828	82	5.54718e-72
829	28	3.00015e-70
830	24	5.49957e-70
831	63	1.37881e-71
832	35	1.25683e-70
833	22	7.75263e-70
834	35	1.25683e-70
835	54	2.41912e-71
836	2	1.1077e-65
837	48	3.75484e-71
838	16	2.7392e-69
839	35	1.25683e-70
840	12	8.60807e-69
841	43	5.69564e-71
842	38	9.14696e-71
843	82	5.54718e-72
844	76	7.1528e-72
845	35	1.25683e-70
846	24	5.49957e-70
847	73	8.20907e-72
848	70	9.49465e-72
849	68	1.05099e-71
850	75	7.48266e-72
851	38	9.14696e-71
852	47	4.06486e-71
853	33	1.57935e-70
854	46	4.40892e-71
855	64	1.30318e-71
856	89	4.25792e-72
857	80	6.01969e-72
858	35	1.25683e-70
859	63	1.37881e-71
860	18	1.71599e-69
861	66	1.16791e-71
862	57	1.98241e-71
863	23	6.50464e-70
864	81	5.77652e-72
865	18	1.71599e-69
866	51	2.99162e-71
867	55	2.26059e-71
868	40	7.50996e-71
869	26	4.01321e-70
870	49	3.47485e-71
871	26	4.01321e-70
872	59	1.74779e-71
873	68	1.05099e-71
874	53	2.59259e-71
875	10	1.78098e-68
876	14	4.65872e-69
877	75	7.48266e-72
878	8	4.34016e-68
879	39	8.27681e-71
880	25	4.68271e-70
881	13	6.25762e-69
882	37	1.01377e-70
883	76	7.1528e-72
884	60	1.64424e-71
885	66	1.16791e-71
886	58	1.8602e-71
887	22	7.75263e-70
888	25	4.68271e-70
889	15	3.54041e-69
890	57	1.98241e-71
891	20	1.13022e-69
892	9	2.71188e-68
893	68	1.05099e-71
894	3	2.18861e-66
895	24	5.49957e-70
896	43	5.69564e-71
897	31	2.01488e-70
898	71	9.03708e-72
899	19	1.38486e-69
900	65	1.23304e-71
901	20	1.13022e-69
902	12	8.60807e-69
903	52	2.78276e-71
904	35	1.25683e-70
905	46	4.40892e-71
906	2	1.1077e-65
907	14	4.65872e-69
908	45	4.79166e-71
909	23	6.50464e-70
910	67	1.10735e-71
911	90	4.11059e-72
912	33	1.57935e-70
913	1	1.77205e-64
914	1	1.77205e-64
915	24	5.49957e-70
916	53	2.59259e-71
917	83	5.33072e-72
918	85	4.933e-72
919	78	6.55175e-72
920	76	7.1528e-72
921	90	4.11059e-72
922	78	6.55175e-72
923	66	1.16791e-71
924	4	6.92736e-67
925	12	8.60807e-69
926	84	5.12626e-72
927	89	4.25792e-72
928	89	4.25792e-72
929	46	4.40892e-71
930	31	2.01488e-70
931	44	5.21846e-71
932	82	5.54718e-72
933	38	9.14696e-71
934	9	2.71188e-68
935	14	4.65872e-69
936	43	5.69564e-71
937	85	4.933e-72
938	54	2.41912e-71
939	25	4.68271e-70
940	55	2.26059e-71
941	55	2.26059e-71
942	12	8.60807e-69
943	6	1.36976e-67
944	42	6.23057e-71
945	26	4.01321e-70
946	62	1.46045e-71
947	30	2.29013e-70
948	28	3.00015e-70
949	39	8.27681e-71
950	38	9.14696e-71
951	66	1.16791e-71
952	21	9.31777e-70
953	61	1.54871e-71
954	90	4.11059e-72
955	61	1.54871e-71
956	21	9.31777e-70
957	8	4.34016e-68
958	88	4.41326e-72
959	64	1.30318e-71
960	55	2.26059e-71
961	77	6.84299e-72
962	64	1.30318e-71
963	4	6.92736e-67
964	1	1.77205e-64
965	50	3.22145e-71
966	75	7.48266e-72
967	45	4.79166e-71
968	62	1.46045e-71
969	63	1.37881e-71
970	76	7.1528e-72
971	18	1.71599e-69
972	20	1.13022e-69
973	58	1.8602e-71
974	60	1.64424e-71
975	87	4.57715e-72
976	47	4.06486e-71
977	9	2.71188e-68
978	51	2.99162e-71
979	64	1.30318e-71
980	67	1.10735e-71
981	30	2.29013e-70
982	33	1.57935e-70
983	34	1.40638e-70
984	80	6.01969e-72
985	58	1.8602e-71
986	70	9.49465e-72
987	17	2.15296e-69
988	38	9.14696e-71
989	44	5.21846e-71
990	74	7.83415e-72
991	56	2.11547e-71
992	69	9.98463e-72
993	64	1.30318e-71
994	19	1.38486e-69
995	57	1.98241e-71
996	34	1.40638e-70
997	70	9.49465e-72
998	25	4.68271e-70
999	35	1.25683e-70
average dcx = 3.37915e-66
