time 	 generated degree 	 dcx value
160	90	1.64424e-73
161	48	1.50193e-72
162	89	1.70317e-73
163	22	3.10105e-71
164	33	6.31738e-72
165	40	3.00398e-72
166	60	6.57695e-73
167	10	7.12394e-70
168	89	1.70317e-73
169	48	1.50193e-72
170	17	8.61184e-71
171	66	4.67164e-73
172	14	1.86349e-70
173	54	9.67647e-73
174	18	6.86396e-71
175	30	9.1605e-72
176	9	1.08475e-69
177	60	6.57695e-73
178	67	4.42941e-73
179	64	5.21273e-73
180	39	3.31073e-72
181	16	1.09568e-70
182	52	1.11311e-72
183	41	2.73277e-72
184	81	2.31061e-73
185	79	2.51109e-73
186	88	1.7653e-73
187	38	3.65878e-72
188	6	5.47903e-69
189	57	7.92962e-73
190	36	4.50791e-72
191	21	3.72711e-71
192	10	7.12394e-70
193	1	7.08821e-66
194	41	2.73277e-72
195	63	5.51523e-73
196	80	2.40788e-73
197	76	2.86112e-73
198	65	4.93217e-73
199	83	2.13229e-73
200	90	1.64424e-73
201	15	1.41616e-70
202	18	6.86396e-71
203	73	3.28363e-73
204	68	4.20395e-73
205	54	9.67647e-73
206	46	1.76357e-72
207	65	4.93217e-73
208	85	1.9732e-73
209	24	2.19983e-71
210	73	3.28363e-73
211	83	2.13229e-73
212	55	9.04236e-73
213	42	2.49223e-72
214	39	3.31073e-72
215	7	2.9594e-69
216	10	7.12394e-70
217	46	1.76357e-72
218	81	2.31061e-73
219	8	1.73607e-69
220	80	2.40788e-73
221	48	1.50193e-72
222	15	1.41616e-70
223	50	1.28858e-72
224	51	1.19665e-72
225	73	3.28363e-73
226	20	4.52088e-71
227	32	7.12118e-72
228	83	2.13229e-73
229	5	1.1355e-68
230	44	2.08739e-72
231	13	2.50305e-70
232	3	8.75444e-68
233	21	3.72711e-71
234	27	1.38409e-71
235	23	2.60185e-71
236	21	3.72711e-71
237	76	2.86112e-73
238	39	3.31073e-72
239	14	1.86349e-70
240	52	1.11311e-72
241	53	1.03704e-72
242	77	2.7372e-73
243	11	4.87094e-70
244	53	1.03704e-72
245	34	5.62552e-72
246	65	4.93217e-73
247	89	1.70317e-73
248	74	3.13366e-73
249	51	1.19665e-72
250	8	1.73607e-69
251	86	1.90008e-73
252	25	1.87308e-71
253	6	5.47903e-69
254	34	5.62552e-72
255	8	1.73607e-69
256	4	2.77094e-68
257	34	5.62552e-72
258	87	1.83086e-73
259	65	4.93217e-73
260	83	2.13229e-73
261	46	1.76357e-72
262	10	7.12394e-70
263	62	5.8418e-73
264	87	1.83086e-73
265	67	4.42941e-73
266	71	3.61483e-73
267	43	2.27826e-72
268	20	4.52088e-71
269	9	1.08475e-69
270	8	1.73607e-69
271	4	2.77094e-68
272	46	1.76357e-72
273	17	8.61184e-71
274	11	4.87094e-70
275	3	8.75444e-68
276	61	6.19482e-73
277	10	7.12394e-70
278	90	1.64424e-73
279	21	3.72711e-71
280	49	1.38994e-72
281	58	7.44079e-73
282	64	5.21273e-73
283	62	5.8418e-73
284	29	1.04594e-71
285	75	2.99306e-73
286	29	1.04594e-71
287	74	3.13366e-73
288	70	3.79786e-73
289	47	1.62594e-72
290	16	1.09568e-70
291	63	5.51523e-73
292	53	1.03704e-72
293	71	3.61483e-73
294	74	3.13366e-73
295	54	9.67647e-73
296	74	3.13366e-73
297	69	3.99385e-73
298	14	1.86349e-70
299	53	1.03704e-72
300	52	1.11311e-72
301	78	2.6207e-73
302	63	5.51523e-73
303	71	3.61483e-73
304	15	1.41616e-70
305	14	1.86349e-70
306	48	1.50193e-72
307	66	4.67164e-73
308	73	3.28363e-73
309	50	1.28858e-72
310	18	6.86396e-71
311	38	3.65878e-72
312	41	2.73277e-72
313	51	1.19665e-72
314	31	8.05952e-72
315	80	2.40788e-73
316	18	6.86396e-71
317	85	1.9732e-73
318	54	9.67647e-73
319	34	5.62552e-72
320	6	5.47903e-69
321	48	1.50193e-72
322	47	1.62594e-72
323	70	3.79786e-73
324	13	2.50305e-70
325	18	6.86396e-71
326	34	5.62552e-72
327	10	7.12394e-70
328	36	4.50791e-72
329	75	2.99306e-73
330	46	1.76357e-72
331	58	7.44079e-73
332	79	2.51109e-73
333	75	2.99306e-73
334	14	1.86349e-70
335	17	8.61184e-71
336	77	2.7372e-73
337	7	2.9594e-69
338	89	1.70317e-73
339	77	2.7372e-73
340	34	5.62552e-72
341	35	5.02733e-72
342	31	8.05952e-72
343	69	3.99385e-73
344	82	2.21887e-73
345	58	7.44079e-73
346	79	2.51109e-73
347	82	2.21887e-73
348	41	2.73277e-72
349	44	2.08739e-72
350	87	1.83086e-73
351	49	1.38994e-72
352	68	4.20395e-73
353	66	4.67164e-73
354	37	4.05507e-72
355	38	3.65878e-72
356	87	1.83086e-73
357	4	2.77094e-68
358	13	2.50305e-70
359	44	2.08739e-72
360	52	1.11311e-72
361	22	3.10105e-71
362	31	8.05952e-72
363	44	2.08739e-72
364	71	3.61483e-73
365	55	9.04236e-73
366	53	1.03704e-72
367	60	6.57695e-73
368	72	3.44373e-73
369	85	1.9732e-73
370	47	1.62594e-72
371	21	3.72711e-71
372	2	4.43081e-67
373	62	5.8418e-73
374	67	4.42941e-73
375	71	3.61483e-73
376	51	1.19665e-72
377	37	4.05507e-72
378	55	9.04236e-73
379	86	1.90008e-73
380	2	4.43081e-67
381	39	3.31073e-72
382	34	5.62552e-72
383	84	2.0505e-73
384	62	5.8418e-73
385	38	3.65878e-72
386	63	5.51523e-73
387	77	2.7372e-73
388	15	1.41616e-70
389	82	2.21887e-73
390	11	4.87094e-70
391	67	4.42941e-73
392	51	1.19665e-72
393	78	2.6207e-73
394	3	8.75444e-68
395	2	4.43081e-67
396	84	2.0505e-73
397	31	8.05952e-72
398	14	1.86349e-70
399	87	1.83086e-73
400	63	5.51523e-73
401	58	7.44079e-73
402	9	1.08475e-69
403	89	1.70317e-73
404	14	1.86349e-70
405	54	9.67647e-73
406	20	4.52088e-71
407	82	2.21887e-73
408	14	1.86349e-70
409	11	4.87094e-70
410	66	4.67164e-73
411	29	1.04594e-71
412	72	3.44373e-73
413	10	7.12394e-70
414	78	2.6207e-73
415	6	5.47903e-69
416	59	6.99116e-73
417	13	2.50305e-70
418	88	1.7653e-73
419	73	3.28363e-73
420	51	1.19665e-72
421	7	2.9594e-69
422	2	4.43081e-67
423	43	2.27826e-72
424	22	3.10105e-71
425	56	8.46188e-73
426	65	4.93217e-73
427	70	3.79786e-73
428	18	6.86396e-71
429	75	2.99306e-73
430	76	2.86112e-73
431	74	3.13366e-73
432	22	3.10105e-71
433	38	3.65878e-72
434	65	4.93217e-73
435	11	4.87094e-70
436	77	2.7372e-73
437	29	1.04594e-71
438	54	9.67647e-73
439	60	6.57695e-73
440	58	7.44079e-73
441	74	3.13366e-73
442	62	5.8418e-73
443	9	1.08475e-69
444	31	8.05952e-72
445	29	1.04594e-71
446	57	7.92962e-73
447	2	4.43081e-67
448	84	2.0505e-73
449	32	7.12118e-72
450	1	7.08821e-66
451	69	3.99385e-73
452	85	1.9732e-73
453	46	1.76357e-72
454	69	3.99385e-73
455	38	3.65878e-72
456	29	1.04594e-71
457	70	3.79786e-73
458	44	2.08739e-72
459	53	1.03704e-72
460	45	1.91666e-72
461	46	1.76357e-72
462	32	7.12118e-72
463	3	8.75444e-68
464	56	8.46188e-73
465	73	3.28363e-73
466	10	7.12394e-70
467	38	3.65878e-72
468	41	2.73277e-72
469	33	6.31738e-72
470	46	1.76357e-72
471	88	1.7653e-73
472	15	1.41616e-70
473	88	1.7653e-73
474	77	2.7372e-73
475	3	8.75444e-68
476	90	1.64424e-73
477	44	2.08739e-72
478	32	7.12118e-72
479	89	1.70317e-73
480	48	1.50193e-72
481	51	1.19665e-72
482	37	4.05507e-72
483	39	3.31073e-72
484	38	3.65878e-72
485	52	1.11311e-72
486	26	1.60528e-71
487	49	1.38994e-72
488	16	1.09568e-70
489	30	9.1605e-72
490	20	4.52088e-71
491	41	2.73277e-72
492	25	1.87308e-71
493	25	1.87308e-71
494	50	1.28858e-72
495	48	1.50193e-72
496	53	1.03704e-72
497	65	4.93217e-73
498	28	1.20006e-71
499	65	4.93217e-73
500	66	4.67164e-73
501	90	1.64424e-73
502	48	1.50193e-72
503	15	1.41616e-70
504	78	2.6207e-73
505	2	4.43081e-67
506	2	4.43081e-67
507	6	5.47903e-69
508	86	1.90008e-73
509	82	2.21887e-73
510	57	7.92962e-73
511	52	1.11311e-72
512	59	6.99116e-73
513	39	3.31073e-72
514	9	1.08475e-69
515	35	5.02733e-72
516	74	3.13366e-73
517	25	1.87308e-71
518	82	2.21887e-73
519	51	1.19665e-72
520	10	7.12394e-70
521	31	8.05952e-72
522	45	1.91666e-72
523	28	1.20006e-71
524	75	2.99306e-73
525	86	1.90008e-73
526	12	3.44323e-70
527	13	2.50305e-70
528	15	1.41616e-70
529	33	6.31738e-72
530	46	1.76357e-72
531	44	2.08739e-72
532	13	2.50305e-70
533	82	2.21887e-73
534	88	1.7653e-73
535	5	1.1355e-68
536	7	2.9594e-69
537	43	2.27826e-72
538	52	1.11311e-72
539	56	8.46188e-73
540	78	2.6207e-73
541	21	3.72711e-71
542	80	2.40788e-73
543	83	2.13229e-73
544	15	1.41616e-70
545	67	4.42941e-73
546	89	1.70317e-73
547	59	6.99116e-73
548	12	3.44323e-70
549	8	1.73607e-69
550	71	3.61483e-73
551	13	2.50305e-70
552	18	6.86396e-71
553	64	5.21273e-73
554	77	2.7372e-73
555	64	5.21273e-73
556	65	4.93217e-73
557	46	1.76357e-72
558	62	5.8418e-73
559	69	3.99385e-73
560	15	1.41616e-70
561	31	8.05952e-72
562	48	1.50193e-72
563	60	6.57695e-73
564	58	7.44079e-73
565	39	3.31073e-72
566	87	1.83086e-73
567	79	2.51109e-73
568	33	6.31738e-72
569	41	2.73277e-72
570	11	4.87094e-70
571	33	6.31738e-72
572	18	6.86396e-71
573	61	6.19482e-73
574	39	3.31073e-72
575	54	9.67647e-73
576	90	1.64424e-73
577	50	1.28858e-72
578	1	7.08821e-66
579	39	3.31073e-72
580	33	6.31738e-72
581	7	2.9594e-69
582	78	2.6207e-73
583	2	4.43081e-67
584	22	3.10105e-71
585	5	1.1355e-68
586	22	3.10105e-71
587	83	2.13229e-73
588	74	3.13366e-73
589	46	1.76357e-72
590	72	3.44373e-73
591	15	1.41616e-70
592	30	9.1605e-72
593	34	5.62552e-72
594	49	1.38994e-72
595	26	1.60528e-71
596	88	1.7653e-73
597	85	1.9732e-73
598	8	1.73607e-69
599	15	1.41616e-70
600	80	2.40788e-73
601	44	2.08739e-72
602	24	2.19983e-71
603	6	5.47903e-69
604	31	8.05952e-72
605	39	3.31073e-72
606	55	9.04236e-73
607	67	4.42941e-73
608	80	2.40788e-73
609	75	2.99306e-73
610	52	1.11311e-72
611	22	3.10105e-71
612	6	5.47903e-69
613	56	8.46188e-73
614	73	3.28363e-73
615	28	1.20006e-71
616	24	2.19983e-71
617	14	1.86349e-70
618	27	1.38409e-71
619	13	2.50305e-70
620	37	4.05507e-72
621	1	7.08821e-66
622	47	1.62594e-72
623	87	1.83086e-73
624	3	8.75444e-68
625	28	1.20006e-71
626	79	2.51109e-73
627	72	3.44373e-73
628	44	2.08739e-72
629	7	2.9594e-69
630	4	2.77094e-68
631	7	2.9594e-69
632	45	1.91666e-72
633	65	4.93217e-73
634	8	1.73607e-69
635	18	6.86396e-71
636	23	2.60185e-71
637	17	8.61184e-71
638	54	9.67647e-73
639	90	1.64424e-73
640	31	8.05952e-72
641	26	1.60528e-71
642	81	2.31061e-73
643	66	4.67164e-73
644	11	4.87094e-70
645	58	7.44079e-73
646	48	1.50193e-72
647	52	1.11311e-72
648	12	3.44323e-70
649	14	1.86349e-70
650	37	4.05507e-72
651	7	2.9594e-69
652	88	1.7653e-73
653	19	5.53946e-71
654	44	2.08739e-72
655	75	2.99306e-73
656	21	3.72711e-71
657	21	3.72711e-71
658	37	4.05507e-72
659	59	6.99116e-73
660	49	1.38994e-72
661	74	3.13366e-73
662	69	3.99385e-73
663	85	1.9732e-73
664	34	5.62552e-72
665	78	2.6207e-73
666	18	6.86396e-71
667	7	2.9594e-69
668	26	1.60528e-71
669	52	1.11311e-72
670	57	7.92962e-73
671	82	2.21887e-73
672	63	5.51523e-73
673	26	1.60528e-71
674	52	1.11311e-72
675	82	2.21887e-73
676	15	1.41616e-70
677	30	9.1605e-72
678	47	1.62594e-72
679	87	1.83086e-73
680	24	2.19983e-71
681	66	4.67164e-73
682	70	3.79786e-73
683	86	1.90008e-73
684	77	2.7372e-73
685	71	3.61483e-73
686	40	3.00398e-72
687	34	5.62552e-72
688	88	1.7653e-73
689	44	2.08739e-72
690	72	3.44373e-73
691	85	1.9732e-73
692	73	3.28363e-73
693	82	2.21887e-73
694	33	6.31738e-72
695	26	1.60528e-71
696	30	9.1605e-72
697	27	1.38409e-71
698	89	1.70317e-73
699	63	5.51523e-73
700	67	4.42941e-73
701	25	1.87308e-71
702	83	2.13229e-73
703	66	4.67164e-73
704	36	4.50791e-72
705	11	4.87094e-70
706	53	1.03704e-72
707	43	2.27826e-72
708	33	6.31738e-72
709	64	5.21273e-73
710	55	9.04236e-73
711	1	7.08821e-66
712	13	2.50305e-70
713	6	5.47903e-69
714	14	1.86349e-70
715	68	4.20395e-73
716	10	7.12394e-70
717	31	8.05952e-72
718	14	1.86349e-70
719	22	3.10105e-71
720	34	5.62552e-72
721	90	1.64424e-73
722	70	3.79786e-73
723	80	2.40788e-73
724	72	3.44373e-73
725	48	1.50193e-72
726	80	2.40788e-73
727	12	3.44323e-70
728	1	7.08821e-66
729	44	2.08739e-72
730	64	5.21273e-73
731	57	7.92962e-73
732	48	1.50193e-72
733	16	1.09568e-70
734	41	2.73277e-72
735	55	9.04236e-73
736	88	1.7653e-73
737	90	1.64424e-73
738	59	6.99116e-73
739	61	6.19482e-73
740	40	3.00398e-72
741	65	4.93217e-73
742	80	2.40788e-73
743	6	5.47903e-69
744	61	6.19482e-73
745	24	2.19983e-71
746	31	8.05952e-72
747	42	2.49223e-72
748	55	9.04236e-73
749	77	2.7372e-73
750	66	4.67164e-73
751	9	1.08475e-69
752	87	1.83086e-73
753	63	5.51523e-73
754	44	2.08739e-72
755	15	1.41616e-70
756	41	2.73277e-72
757	38	3.65878e-72
758	23	2.60185e-71
759	51	1.19665e-72
760	72	3.44373e-73
761	31	8.05952e-72
762	65	4.93217e-73
763	16	1.09568e-70
764	74	3.13366e-73
765	20	4.52088e-71
766	25	1.87308e-71
767	75	2.99306e-73
768	64	5.21273e-73
769	85	1.9732e-73
770	2	4.43081e-67
771	71	3.61483e-73
772	79	2.51109e-73
773	43	2.27826e-72
774	9	1.08475e-69
775	72	3.44373e-73
776	38	3.65878e-72
777	2	4.43081e-67
778	13	2.50305e-70
779	26	1.60528e-71
780	43	2.27826e-72
781	6	5.47903e-69
782	23	2.60185e-71
783	63	5.51523e-73
784	19	5.53946e-71
785	79	2.51109e-73
786	62	5.8418e-73
787	62	5.8418e-73
788	49	1.38994e-72
789	10	7.12394e-70
790	53	1.03704e-72
791	33	6.31738e-72
792	62	5.8418e-73
793	27	1.38409e-71
794	88	1.7653e-73
795	15	1.41616e-70
796	71	3.61483e-73
797	4	2.77094e-68
798	14	1.86349e-70
799	55	9.04236e-73
800	20	4.52088e-71
801	12	3.44323e-70
802	81	2.31061e-73
803	37	4.05507e-72
804	82	2.21887e-73
805	61	6.19482e-73
806	20	4.52088e-71
807	7	2.9594e-69
808	87	1.83086e-73
809	40	3.00398e-72
810	57	7.92962e-73
811	9	1.08475e-69
812	48	1.50193e-72
813	88	1.7653e-73
814	46	1.76357e-72
815	56	8.46188e-73
816	49	1.38994e-72
817	17	8.61184e-71
818	15	1.41616e-70
819	65	4.93217e-73
820	64	5.21273e-73
821	14	1.86349e-70
822	17	8.61184e-71
823	82	2.21887e-73
824	11	4.87094e-70
825	86	1.90008e-73
826	26	1.60528e-71
827	23	2.60185e-71
828	53	1.03704e-72
829	29	1.04594e-71
830	88	1.7653e-73
831	76	2.86112e-73
832	41	2.73277e-72
833	46	1.76357e-72
834	80	2.40788e-73
835	28	1.20006e-71
836	89	1.70317e-73
837	16	1.09568e-70
838	25	1.87308e-71
839	16	1.09568e-70
840	25	1.87308e-71
841	21	3.72711e-71
842	46	1.76357e-72
843	32	7.12118e-72
844	61	6.19482e-73
845	78	2.6207e-73
846	17	8.61184e-71
847	83	2.13229e-73
848	84	2.0505e-73
849	21	3.72711e-71
850	67	4.42941e-73
851	76	2.86112e-73
852	26	1.60528e-71
853	85	1.9732e-73
854	72	3.44373e-73
855	55	9.04236e-73
856	57	7.92962e-73
857	88	1.7653e-73
858	15	1.41616e-70
859	46	1.76357e-72
860	16	1.09568e-70
861	13	2.50305e-70
862	51	1.19665e-72
863	76	2.86112e-73
864	20	4.52088e-71
865	37	4.05507e-72
866	60	6.57695e-73
867	2	4.43081e-67
868	42	2.49223e-72
869	71	3.61483e-73
870	13	2.50305e-70
871	43	2.27826e-72
872	23	2.60185e-71
873	59	6.99116e-73
874	26	1.60528e-71
875	71	3.61483e-73
876	90	1.64424e-73
877	55	9.04236e-73
878	66	4.67164e-73
879	32	7.12118e-72
880	84	2.0505e-73
881	31	8.05952e-72
882	43	2.27826e-72
883	72	3.44373e-73
884	5	1.1355e-68
885	78	2.6207e-73
886	32	7.12118e-72
887	67	4.42941e-73
888	39	3.31073e-72
889	86	1.90008e-73
890	38	3.65878e-72
891	35	5.02733e-72
892	31	8.05952e-72
893	47	1.62594e-72
894	38	3.65878e-72
895	39	3.31073e-72
896	4	2.77094e-68
897	47	1.62594e-72
898	11	4.87094e-70
899	14	1.86349e-70
900	87	1.83086e-73
901	22	3.10105e-71
902	45	1.91666e-72
903	51	1.19665e-72
904	29	1.04594e-71
905	49	1.38994e-72
906	12	3.44323e-70
907	69	3.99385e-73
908	39	3.31073e-72
909	57	7.92962e-73
910	75	2.99306e-73
911	79	2.51109e-73
912	15	1.41616e-70
913	76	2.86112e-73
914	20	4.52088e-71
915	11	4.87094e-70
916	40	3.00398e-72
917	41	2.73277e-72
918	15	1.41616e-70
919	80	2.40788e-73
920	38	3.65878e-72
921	38	3.65878e-72
922	82	2.21887e-73
923	48	1.50193e-72
924	64	5.21273e-73
925	38	3.65878e-72
926	16	1.09568e-70
927	62	5.8418e-73
928	22	3.10105e-71
929	59	6.99116e-73
930	56	8.46188e-73
931	82	2.21887e-73
932	25	1.87308e-71
933	56	8.46188e-73
934	65	4.93217e-73
935	41	2.73277e-72
936	48	1.50193e-72
937	88	1.7653e-73
938	19	5.53946e-71
939	82	2.21887e-73
940	5	1.1355e-68
941	18	6.86396e-71
942	45	1.91666e-72
943	35	5.02733e-72
944	52	1.11311e-72
945	27	1.38409e-71
946	75	2.99306e-73
947	4	2.77094e-68
948	66	4.67164e-73
949	21	3.72711e-71
950	26	1.60528e-71
951	42	2.49223e-72
952	78	2.6207e-73
953	41	2.73277e-72
954	70	3.79786e-73
955	9	1.08475e-69
956	15	1.41616e-70
957	75	2.99306e-73
958	87	1.83086e-73
959	89	1.70317e-73
960	30	9.1605e-72
961	48	1.50193e-72
962	73	3.28363e-73
963	63	5.51523e-73
964	38	3.65878e-72
965	25	1.87308e-71
966	2	4.43081e-67
967	76	2.86112e-73
968	54	9.67647e-73
969	10	7.12394e-70
970	49	1.38994e-72
971	61	6.19482e-73
972	7	2.9594e-69
973	56	8.46188e-73
974	19	5.53946e-71
975	78	2.6207e-73
976	29	1.04594e-71
977	34	5.62552e-72
978	45	1.91666e-72
979	38	3.65878e-72
980	77	2.7372e-73
981	83	2.13229e-73
982	40	3.00398e-72
983	1	7.08821e-66
984	61	6.19482e-73
985	29	1.04594e-71
986	47	1.62594e-72
987	5	1.1355e-68
988	77	2.7372e-73
989	73	3.28363e-73
990	42	2.49223e-72
991	51	1.19665e-72
992	76	2.86112e-73
993	38	3.65878e-72
994	14	1.86349e-70
995	47	1.62594e-72
996	51	1.19665e-72
997	70	3.79786e-73
998	45	1.91666e-72
999	82	2.21887e-73
1000	15	1.41616e-70
1001	12	3.44323e-70
1002	56	8.46188e-73
1003	11	4.87094e-70
1004	65	4.93217e-73
1005	51	1.19665e-72
1006	52	1.11311e-72
1007	23	2.60185e-71
1008	86	1.90008e-73
1009	5	1.1355e-68
1010	25	1.87308e-71
1011	90	1.64424e-73
1012	86	1.90008e-73
1013	58	7.44079e-73
1014	25	1.87308e-71
1015	15	1.41616e-70
1016	20	4.52088e-71
1017	18	6.86396e-71
1018	87	1.83086e-73
1019	89	1.70317e-73
1020	3	8.75444e-68
1021	69	3.99385e-73
1022	51	1.19665e-72
1023	60	6.57695e-73
1024	76	2.86112e-73
1025	42	2.49223e-72
1026	71	3.61483e-73
1027	20	4.52088e-71
1028	86	1.90008e-73
1029	87	1.83086e-73
1030	6	5.47903e-69
1031	22	3.10105e-71
1032	58	7.44079e-73
1033	45	1.91666e-72
1034	84	2.0505e-73
1035	16	1.09568e-70
1036	70	3.79786e-73
1037	40	3.00398e-72
1038	9	1.08475e-69
1039	34	5.62552e-72
1040	85	1.9732e-73
1041	13	2.50305e-70
1042	30	9.1605e-72
1043	35	5.02733e-72
1044	21	3.72711e-71
1045	53	1.03704e-72
1046	46	1.76357e-72
1047	27	1.38409e-71
1048	56	8.46188e-73
1049	58	7.44079e-73
1050	18	6.86396e-71
1051	82	2.21887e-73
1052	35	5.02733e-72
1053	7	2.9594e-69
1054	49	1.38994e-72
1055	2	4.43081e-67
1056	79	2.51109e-73
1057	36	4.50791e-72
1058	60	6.57695e-73
1059	69	3.99385e-73
1060	13	2.50305e-70
1061	75	2.99306e-73
1062	63	5.51523e-73
1063	19	5.53946e-71
1064	54	9.67647e-73
1065	48	1.50193e-72
1066	87	1.83086e-73
1067	64	5.21273e-73
1068	70	3.79786e-73
1069	69	3.99385e-73
1070	2	4.43081e-67
1071	10	7.12394e-70
1072	33	6.31738e-72
1073	83	2.13229e-73
1074	56	8.46188e-73
1075	50	1.28858e-72
1076	55	9.04236e-73
1077	52	1.11311e-72
1078	47	1.62594e-72
1079	42	2.49223e-72
1080	51	1.19665e-72
1081	35	5.02733e-72
1082	34	5.62552e-72
1083	29	1.04594e-71
1084	71	3.61483e-73
1085	44	2.08739e-72
1086	52	1.11311e-72
1087	46	1.76357e-72
1088	66	4.67164e-73
1089	50	1.28858e-72
1090	90	1.64424e-73
1091	45	1.91666e-72
1092	83	2.13229e-73
1093	73	3.28363e-73
1094	53	1.03704e-72
1095	32	7.12118e-72
1096	38	3.65878e-72
1097	47	1.62594e-72
1098	31	8.05952e-72
1099	77	2.7372e-73
1100	26	1.60528e-71
1101	32	7.12118e-72
1102	10	7.12394e-70
1103	19	5.53946e-71
1104	19	5.53946e-71
1105	59	6.99116e-73
1106	71	3.61483e-73
1107	37	4.05507e-72
1108	38	3.65878e-72
1109	18	6.86396e-71
1110	80	2.40788e-73
1111	78	2.6207e-73
1112	3	8.75444e-68
1113	20	4.52088e-71
1114	2	4.43081e-67
1115	29	1.04594e-71
1116	47	1.62594e-72
1117	39	3.31073e-72
1118	73	3.28363e-73
1119	69	3.99385e-73
1120	19	5.53946e-71
1121	27	1.38409e-71
1122	80	2.40788e-73
1123	5	1.1355e-68
1124	25	1.87308e-71
1125	22	3.10105e-71
1126	69	3.99385e-73
1127	64	5.21273e-73
1128	58	7.44079e-73
1129	25	1.87308e-71
1130	8	1.73607e-69
1131	19	5.53946e-71
1132	45	1.91666e-72
1133	7	2.9594e-69
1134	45	1.91666e-72
1135	7	2.9594e-69
1136	10	7.12394e-70
1137	10	7.12394e-70
1138	79	2.51109e-73
1139	8	1.73607e-69
1140	31	8.05952e-72
1141	90	1.64424e-73
1142	14	1.86349e-70
1143	77	2.7372e-73
1144	72	3.44373e-73
1145	29	1.04594e-71
1146	36	4.50791e-72
1147	84	2.0505e-73
1148	6	5.47903e-69
1149	12	3.44323e-70
1150	87	1.83086e-73
