time 	 generated degree 	 dcx value
192	2	1.1077e-65
193	5	2.83874e-67
194	76	7.1528e-72
195	55	2.26059e-71
196	64	1.30318e-71
197	3	2.18861e-66
198	10	1.78098e-68
199	14	4.65872e-69
200	7	7.39849e-68
201	72	8.60933e-72
202	62	1.46045e-71
203	61	1.54871e-71
204	25	4.68271e-70
205	48	3.75484e-71
206	55	2.26059e-71
207	50	3.22145e-71
208	52	2.78276e-71
209	45	4.79166e-71
210	41	6.83192e-71
211	75	7.48266e-72
212	90	4.11059e-72
213	15	3.54041e-69
214	31	2.01488e-70
215	58	1.8602e-71
216	71	9.03708e-72
217	87	4.57715e-72
218	85	4.933e-72
219	66	1.16791e-71
220	43	5.69564e-71
221	82	5.54718e-72
222	40	7.50996e-71
223	71	9.03708e-72
224	23	6.50464e-70
225	31	2.01488e-70
226	39	8.27681e-71
227	55	2.26059e-71
228	68	1.05099e-71
229	42	6.23057e-71
230	36	1.12698e-70
231	71	9.03708e-72
232	69	9.98463e-72
233	81	5.77652e-72
234	40	7.50996e-71
235	38	9.14696e-71
236	41	6.83192e-71
237	72	8.60933e-72
238	73	8.20907e-72
239	5	2.83874e-67
240	39	8.27681e-71
241	56	2.11547e-71
242	60	1.64424e-71
243	38	9.14696e-71
244	86	4.75019e-72
245	3	2.18861e-66
246	84	5.12626e-72
247	18	1.71599e-69
248	40	7.50996e-71
249	57	1.98241e-71
250	37	1.01377e-70
251	22	7.75263e-70
252	31	2.01488e-70
253	88	4.41326e-72
254	83	5.33072e-72
255	20	1.13022e-69
256	65	1.23304e-71
257	12	8.60807e-69
258	35	1.25683e-70
259	76	7.1528e-72
260	18	1.71599e-69
261	71	9.03708e-72
262	29	2.61484e-70
263	24	5.49957e-70
264	90	4.11059e-72
265	10	1.78098e-68
266	13	6.25762e-69
267	65	1.23304e-71
268	89	4.25792e-72
269	43	5.69564e-71
270	5	2.83874e-67
271	3	2.18861e-66
272	66	1.16791e-71
273	28	3.00015e-70
274	7	7.39849e-68
275	10	1.78098e-68
276	48	3.75484e-71
277	30	2.29013e-70
278	51	2.99162e-71
279	88	4.41326e-72
280	72	8.60933e-72
281	47	4.06486e-71
282	8	4.34016e-68
283	17	2.15296e-69
284	84	5.12626e-72
285	60	1.64424e-71
286	38	9.14696e-71
287	69	9.98463e-72
288	52	2.78276e-71
289	39	8.27681e-71
290	57	1.98241e-71
291	32	1.78029e-70
292	80	6.01969e-72
293	63	1.37881e-71
294	90	4.11059e-72
295	67	1.10735e-71
296	5	2.83874e-67
297	48	3.75484e-71
298	50	3.22145e-71
299	64	1.30318e-71
300	1	1.77205e-64
301	9	2.71188e-68
302	70	9.49465e-72
303	30	2.29013e-70
304	51	2.99162e-71
305	54	2.41912e-71
306	23	6.50464e-70
307	68	1.05099e-71
308	47	4.06486e-71
309	43	5.69564e-71
310	74	7.83415e-72
311	30	2.29013e-70
312	55	2.26059e-71
313	22	7.75263e-70
314	42	6.23057e-71
315	82	5.54718e-72
316	33	1.57935e-70
317	53	2.59259e-71
318	14	4.65872e-69
319	33	1.57935e-70
320	35	1.25683e-70
321	38	9.14696e-71
322	89	4.25792e-72
323	57	1.98241e-71
324	52	2.78276e-71
325	79	6.27772e-72
326	5	2.83874e-67
327	7	7.39849e-68
328	49	3.47485e-71
329	75	7.48266e-72
330	23	6.50464e-70
331	82	5.54718e-72
332	18	1.71599e-69
333	22	7.75263e-70
334	62	1.46045e-71
335	59	1.74779e-71
336	18	1.71599e-69
337	35	1.25683e-70
338	68	1.05099e-71
339	52	2.78276e-71
340	66	1.16791e-71
341	46	4.40892e-71
342	47	4.06486e-71
343	37	1.01377e-70
344	12	8.60807e-69
345	58	1.8602e-71
346	40	7.50996e-71
347	64	1.30318e-71
348	66	1.16791e-71
349	70	9.49465e-72
350	16	2.7392e-69
351	28	3.00015e-70
352	61	1.54871e-71
353	68	1.05099e-71
354	35	1.25683e-70
355	3	2.18861e-66
356	67	1.10735e-71
357	42	6.23057e-71
358	74	7.83415e-72
359	79	6.27772e-72
360	75	7.48266e-72
361	8	4.34016e-68
362	55	2.26059e-71
363	61	1.54871e-71
364	68	1.05099e-71
365	65	1.23304e-71
366	55	2.26059e-71
367	62	1.46045e-71
368	7	7.39849e-68
369	71	9.03708e-72
370	78	6.55175e-72
371	49	3.47485e-71
372	66	1.16791e-71
373	18	1.71599e-69
374	85	4.933e-72
375	10	1.78098e-68
376	29	2.61484e-70
377	47	4.06486e-71
378	38	9.14696e-71
379	44	5.21846e-71
380	45	4.79166e-71
381	22	7.75263e-70
382	65	1.23304e-71
383	52	2.78276e-71
384	49	3.47485e-71
385	62	1.46045e-71
386	59	1.74779e-71
387	23	6.50464e-70
388	14	4.65872e-69
389	55	2.26059e-71
390	64	1.30318e-71
391	75	7.48266e-72
392	90	4.11059e-72
393	35	1.25683e-70
394	63	1.37881e-71
395	41	6.83192e-71
396	21	9.31777e-70
397	26	4.01321e-70
398	47	4.06486e-71
399	74	7.83415e-72
400	30	2.29013e-70
401	46	4.40892e-71
402	22	7.75263e-70
403	11	1.21773e-68
404	36	1.12698e-70
405	89	4.25792e-72
406	53	2.59259e-71
407	88	4.41326e-72
408	38	9.14696e-71
409	20	1.13022e-69
410	63	1.37881e-71
411	51	2.99162e-71
412	73	8.20907e-72
413	43	5.69564e-71
414	57	1.98241e-71
415	40	7.50996e-71
416	61	1.54871e-71
417	73	8.20907e-72
418	14	4.65872e-69
419	38	9.14696e-71
420	43	5.69564e-71
421	10	1.78098e-68
422	21	9.31777e-70
423	66	1.16791e-71
424	26	4.01321e-70
425	86	4.75019e-72
426	87	4.57715e-72
427	46	4.40892e-71
428	45	4.79166e-71
429	63	1.37881e-71
430	60	1.64424e-71
431	12	8.60807e-69
432	12	8.60807e-69
433	34	1.40638e-70
434	4	6.92736e-67
435	10	1.78098e-68
436	4	6.92736e-67
437	72	8.60933e-72
438	55	2.26059e-71
439	65	1.23304e-71
440	54	2.41912e-71
441	36	1.12698e-70
442	49	3.47485e-71
443	29	2.61484e-70
444	47	4.06486e-71
445	60	1.64424e-71
446	2	1.1077e-65
447	28	3.00015e-70
448	33	1.57935e-70
449	44	5.21846e-71
450	21	9.31777e-70
451	6	1.36976e-67
452	40	7.50996e-71
453	44	5.21846e-71
454	39	8.27681e-71
455	16	2.7392e-69
456	71	9.03708e-72
457	58	1.8602e-71
458	87	4.57715e-72
459	25	4.68271e-70
460	55	2.26059e-71
461	31	2.01488e-70
462	51	2.99162e-71
463	3	2.18861e-66
464	65	1.23304e-71
465	25	4.68271e-70
466	82	5.54718e-72
467	51	2.99162e-71
468	68	1.05099e-71
469	55	2.26059e-71
470	58	1.8602e-71
471	89	4.25792e-72
472	8	4.34016e-68
473	13	6.25762e-69
474	63	1.37881e-71
475	89	4.25792e-72
476	16	2.7392e-69
477	80	6.01969e-72
478	81	5.77652e-72
479	66	1.16791e-71
480	34	1.40638e-70
481	85	4.933e-72
482	37	1.01377e-70
483	68	1.05099e-71
484	50	3.22145e-71
485	62	1.46045e-71
486	87	4.57715e-72
487	85	4.933e-72
488	48	3.75484e-71
489	12	8.60807e-69
490	12	8.60807e-69
491	21	9.31777e-70
492	74	7.83415e-72
493	88	4.41326e-72
494	54	2.41912e-71
495	74	7.83415e-72
496	2	1.1077e-65
497	44	5.21846e-71
498	6	1.36976e-67
499	67	1.10735e-71
500	4	6.92736e-67
501	1	1.77205e-64
502	78	6.55175e-72
503	60	1.64424e-71
504	57	1.98241e-71
505	1	1.77205e-64
506	11	1.21773e-68
507	10	1.78098e-68
508	83	5.33072e-72
509	35	1.25683e-70
510	67	1.10735e-71
511	71	9.03708e-72
512	61	1.54871e-71
513	63	1.37881e-71
514	53	2.59259e-71
515	43	5.69564e-71
516	5	2.83874e-67
517	45	4.79166e-71
518	64	1.30318e-71
519	60	1.64424e-71
520	63	1.37881e-71
521	39	8.27681e-71
522	38	9.14696e-71
523	13	6.25762e-69
524	14	4.65872e-69
525	27	3.46022e-70
526	16	2.7392e-69
527	29	2.61484e-70
528	14	4.65872e-69
529	83	5.33072e-72
530	15	3.54041e-69
531	40	7.50996e-71
532	37	1.01377e-70
533	12	8.60807e-69
534	71	9.03708e-72
535	40	7.50996e-71
536	77	6.84299e-72
537	65	1.23304e-71
538	29	2.61484e-70
539	68	1.05099e-71
540	53	2.59259e-71
541	40	7.50996e-71
542	62	1.46045e-71
543	18	1.71599e-69
544	31	2.01488e-70
545	30	2.29013e-70
546	10	1.78098e-68
547	52	2.78276e-71
548	63	1.37881e-71
549	13	6.25762e-69
550	85	4.933e-72
551	81	5.77652e-72
552	38	9.14696e-71
553	39	8.27681e-71
554	1	1.77205e-64
555	10	1.78098e-68
556	22	7.75263e-70
557	83	5.33072e-72
558	41	6.83192e-71
559	46	4.40892e-71
560	4	6.92736e-67
561	83	5.33072e-72
562	32	1.78029e-70
563	70	9.49465e-72
564	16	2.7392e-69
565	73	8.20907e-72
566	76	7.1528e-72
567	68	1.05099e-71
568	81	5.77652e-72
569	42	6.23057e-71
570	1	1.77205e-64
571	15	3.54041e-69
572	74	7.83415e-72
573	17	2.15296e-69
574	61	1.54871e-71
575	43	5.69564e-71
576	31	2.01488e-70
577	22	7.75263e-70
578	24	5.49957e-70
579	62	1.46045e-71
580	87	4.57715e-72
581	34	1.40638e-70
582	22	7.75263e-70
583	81	5.77652e-72
584	59	1.74779e-71
585	14	4.65872e-69
586	49	3.47485e-71
587	18	1.71599e-69
588	27	3.46022e-70
589	61	1.54871e-71
590	63	1.37881e-71
591	28	3.00015e-70
592	40	7.50996e-71
593	58	1.8602e-71
594	81	5.77652e-72
595	81	5.77652e-72
596	55	2.26059e-71
597	24	5.49957e-70
598	10	1.78098e-68
599	51	2.99162e-71
600	33	1.57935e-70
601	79	6.27772e-72
602	6	1.36976e-67
603	59	1.74779e-71
604	71	9.03708e-72
605	60	1.64424e-71
606	27	3.46022e-70
607	87	4.57715e-72
608	53	2.59259e-71
609	29	2.61484e-70
610	50	3.22145e-71
611	43	5.69564e-71
612	24	5.49957e-70
613	29	2.61484e-70
614	61	1.54871e-71
615	70	9.49465e-72
616	7	7.39849e-68
617	62	1.46045e-71
618	36	1.12698e-70
619	12	8.60807e-69
620	61	1.54871e-71
621	68	1.05099e-71
622	61	1.54871e-71
623	78	6.55175e-72
624	33	1.57935e-70
625	22	7.75263e-70
626	62	1.46045e-71
627	59	1.74779e-71
628	72	8.60933e-72
629	14	4.65872e-69
630	57	1.98241e-71
631	62	1.46045e-71
632	39	8.27681e-71
633	48	3.75484e-71
634	42	6.23057e-71
635	90	4.11059e-72
636	19	1.38486e-69
637	81	5.77652e-72
638	64	1.30318e-71
639	73	8.20907e-72
640	66	1.16791e-71
641	6	1.36976e-67
642	52	2.78276e-71
643	37	1.01377e-70
644	24	5.49957e-70
645	61	1.54871e-71
646	86	4.75019e-72
647	55	2.26059e-71
648	67	1.10735e-71
649	49	3.47485e-71
650	23	6.50464e-70
651	76	7.1528e-72
652	78	6.55175e-72
653	45	4.79166e-71
654	25	4.68271e-70
655	49	3.47485e-71
656	61	1.54871e-71
657	6	1.36976e-67
658	19	1.38486e-69
659	42	6.23057e-71
660	34	1.40638e-70
661	11	1.21773e-68
662	44	5.21846e-71
663	48	3.75484e-71
664	47	4.06486e-71
665	30	2.29013e-70
666	54	2.41912e-71
667	30	2.29013e-70
668	62	1.46045e-71
669	25	4.68271e-70
670	58	1.8602e-71
671	10	1.78098e-68
672	34	1.40638e-70
673	17	2.15296e-69
674	84	5.12626e-72
675	90	4.11059e-72
676	59	1.74779e-71
677	15	3.54041e-69
678	43	5.69564e-71
679	47	4.06486e-71
680	3	2.18861e-66
681	8	4.34016e-68
682	63	1.37881e-71
683	75	7.48266e-72
684	72	8.60933e-72
685	9	2.71188e-68
686	66	1.16791e-71
687	1	1.77205e-64
688	33	1.57935e-70
689	77	6.84299e-72
690	78	6.55175e-72
691	13	6.25762e-69
692	3	2.18861e-66
693	49	3.47485e-71
694	43	5.69564e-71
695	5	2.83874e-67
696	28	3.00015e-70
697	45	4.79166e-71
698	60	1.64424e-71
699	19	1.38486e-69
700	1	1.77205e-64
701	40	7.50996e-71
702	74	7.83415e-72
703	39	8.27681e-71
704	70	9.49465e-72
705	5	2.83874e-67
706	75	7.48266e-72
707	40	7.50996e-71
708	51	2.99162e-71
709	23	6.50464e-70
710	40	7.50996e-71
711	4	6.92736e-67
712	69	9.98463e-72
713	44	5.21846e-71
714	60	1.64424e-71
715	79	6.27772e-72
716	53	2.59259e-71
717	89	4.25792e-72
718	54	2.41912e-71
719	52	2.78276e-71
720	84	5.12626e-72
721	62	1.46045e-71
722	82	5.54718e-72
723	66	1.16791e-71
724	16	2.7392e-69
725	31	2.01488e-70
726	6	1.36976e-67
727	33	1.57935e-70
728	35	1.25683e-70
729	16	2.7392e-69
730	20	1.13022e-69
731	66	1.16791e-71
732	80	6.01969e-72
733	88	4.41326e-72
734	52	2.78276e-71
735	65	1.23304e-71
736	5	2.83874e-67
737	10	1.78098e-68
738	10	1.78098e-68
739	55	2.26059e-71
740	56	2.11547e-71
741	41	6.83192e-71
742	37	1.01377e-70
743	31	2.01488e-70
744	14	4.65872e-69
745	76	7.1528e-72
746	80	6.01969e-72
747	42	6.23057e-71
748	51	2.99162e-71
749	88	4.41326e-72
750	29	2.61484e-70
751	39	8.27681e-71
752	23	6.50464e-70
753	21	9.31777e-70
754	57	1.98241e-71
755	61	1.54871e-71
756	19	1.38486e-69
757	2	1.1077e-65
758	68	1.05099e-71
759	24	5.49957e-70
760	68	1.05099e-71
761	25	4.68271e-70
762	32	1.78029e-70
763	24	5.49957e-70
764	78	6.55175e-72
765	31	2.01488e-70
766	5	2.83874e-67
767	87	4.57715e-72
768	67	1.10735e-71
769	17	2.15296e-69
770	12	8.60807e-69
771	32	1.78029e-70
772	69	9.98463e-72
773	23	6.50464e-70
774	24	5.49957e-70
775	48	3.75484e-71
776	17	2.15296e-69
777	78	6.55175e-72
778	17	2.15296e-69
779	76	7.1528e-72
780	61	1.54871e-71
781	32	1.78029e-70
782	54	2.41912e-71
783	55	2.26059e-71
784	71	9.03708e-72
785	24	5.49957e-70
786	31	2.01488e-70
787	75	7.48266e-72
788	41	6.83192e-71
789	85	4.933e-72
790	80	6.01969e-72
791	52	2.78276e-71
792	21	9.31777e-70
793	43	5.69564e-71
794	19	1.38486e-69
795	42	6.23057e-71
796	4	6.92736e-67
797	70	9.49465e-72
798	6	1.36976e-67
799	86	4.75019e-72
800	73	8.20907e-72
801	27	3.46022e-70
802	3	2.18861e-66
803	30	2.29013e-70
804	13	6.25762e-69
805	52	2.78276e-71
806	59	1.74779e-71
807	13	6.25762e-69
808	85	4.933e-72
809	67	1.10735e-71
810	17	2.15296e-69
811	39	8.27681e-71
812	18	1.71599e-69
813	89	4.25792e-72
814	47	4.06486e-71
815	5	2.83874e-67
816	12	8.60807e-69
817	18	1.71599e-69
818	26	4.01321e-70
819	52	2.78276e-71
820	48	3.75484e-71
821	16	2.7392e-69
822	67	1.10735e-71
823	38	9.14696e-71
824	17	2.15296e-69
825	25	4.68271e-70
826	84	5.12626e-72
827	54	2.41912e-71
828	48	3.75484e-71
829	49	3.47485e-71
830	17	2.15296e-69
831	26	4.01321e-70
832	22	7.75263e-70
833	68	1.05099e-71
834	46	4.40892e-71
835	44	5.21846e-71
836	63	1.37881e-71
837	6	1.36976e-67
838	48	3.75484e-71
839	15	3.54041e-69
840	83	5.33072e-72
841	84	5.12626e-72
842	8	4.34016e-68
843	2	1.1077e-65
844	31	2.01488e-70
845	80	6.01969e-72
846	25	4.68271e-70
847	57	1.98241e-71
848	87	4.57715e-72
849	35	1.25683e-70
850	46	4.40892e-71
851	6	1.36976e-67
852	90	4.11059e-72
853	80	6.01969e-72
854	21	9.31777e-70
855	79	6.27772e-72
856	70	9.49465e-72
857	18	1.71599e-69
858	20	1.13022e-69
859	34	1.40638e-70
860	66	1.16791e-71
861	76	7.1528e-72
862	10	1.78098e-68
863	11	1.21773e-68
864	41	6.83192e-71
865	23	6.50464e-70
866	70	9.49465e-72
867	60	1.64424e-71
868	21	9.31777e-70
869	50	3.22145e-71
870	57	1.98241e-71
871	16	2.7392e-69
872	52	2.78276e-71
873	70	9.49465e-72
874	21	9.31777e-70
875	80	6.01969e-72
876	19	1.38486e-69
877	40	7.50996e-71
878	74	7.83415e-72
879	21	9.31777e-70
880	33	1.57935e-70
881	3	2.18861e-66
882	30	2.29013e-70
883	72	8.60933e-72
884	52	2.78276e-71
885	33	1.57935e-70
886	49	3.47485e-71
887	72	8.60933e-72
888	36	1.12698e-70
889	63	1.37881e-71
890	52	2.78276e-71
891	64	1.30318e-71
892	53	2.59259e-71
893	62	1.46045e-71
894	40	7.50996e-71
895	28	3.00015e-70
896	56	2.11547e-71
897	74	7.83415e-72
898	61	1.54871e-71
899	19	1.38486e-69
900	60	1.64424e-71
901	15	3.54041e-69
902	79	6.27772e-72
903	81	5.77652e-72
904	20	1.13022e-69
905	87	4.57715e-72
906	27	3.46022e-70
907	29	2.61484e-70
908	34	1.40638e-70
909	16	2.7392e-69
910	33	1.57935e-70
911	44	5.21846e-71
912	5	2.83874e-67
913	30	2.29013e-70
914	23	6.50464e-70
915	11	1.21773e-68
916	62	1.46045e-71
917	23	6.50464e-70
918	41	6.83192e-71
919	59	1.74779e-71
920	16	2.7392e-69
921	81	5.77652e-72
922	6	1.36976e-67
923	32	1.78029e-70
924	33	1.57935e-70
925	55	2.26059e-71
926	2	1.1077e-65
927	48	3.75484e-71
928	87	4.57715e-72
929	37	1.01377e-70
930	73	8.20907e-72
931	60	1.64424e-71
932	19	1.38486e-69
933	32	1.78029e-70
934	43	5.69564e-71
935	34	1.40638e-70
936	24	5.49957e-70
937	48	3.75484e-71
938	82	5.54718e-72
939	40	7.50996e-71
940	34	1.40638e-70
941	61	1.54871e-71
942	34	1.40638e-70
943	14	4.65872e-69
944	11	1.21773e-68
945	54	2.41912e-71
946	7	7.39849e-68
947	80	6.01969e-72
948	59	1.74779e-71
949	60	1.64424e-71
950	53	2.59259e-71
951	1	1.77205e-64
952	87	4.57715e-72
953	55	2.26059e-71
954	36	1.12698e-70
955	38	9.14696e-71
956	58	1.8602e-71
957	43	5.69564e-71
958	87	4.57715e-72
959	79	6.27772e-72
960	36	1.12698e-70
961	34	1.40638e-70
962	12	8.60807e-69
963	16	2.7392e-69
964	8	4.34016e-68
965	82	5.54718e-72
966	76	7.1528e-72
967	73	8.20907e-72
968	69	9.98463e-72
969	69	9.98463e-72
970	64	1.30318e-71
971	6	1.36976e-67
972	28	3.00015e-70
973	59	1.74779e-71
974	78	6.55175e-72
975	4	6.92736e-67
976	37	1.01377e-70
977	7	7.39849e-68
978	47	4.06486e-71
979	15	3.54041e-69
980	58	1.8602e-71
981	60	1.64424e-71
982	82	5.54718e-72
983	14	4.65872e-69
984	86	4.75019e-72
985	18	1.71599e-69
986	90	4.11059e-72
987	4	6.92736e-67
988	30	2.29013e-70
989	54	2.41912e-71
990	33	1.57935e-70
991	68	1.05099e-71
992	60	1.64424e-71
993	7	7.39849e-68
994	85	4.933e-72
995	68	1.05099e-71
996	59	1.74779e-71
997	54	2.41912e-71
998	31	2.01488e-70
999	22	7.75263e-70
1000	67	1.10735e-71
1001	27	3.46022e-70
1002	13	6.25762e-69
1003	44	5.21846e-71
1004	29	2.61484e-70
1005	20	1.13022e-69
1006	35	1.25683e-70
1007	55	2.26059e-71
1008	50	3.22145e-71
1009	32	1.78029e-70
1010	87	4.57715e-72
1011	75	7.48266e-72
1012	74	7.83415e-72
1013	61	1.54871e-71
1014	15	3.54041e-69
1015	49	3.47485e-71
1016	34	1.40638e-70
1017	19	1.38486e-69
1018	49	3.47485e-71
1019	58	1.8602e-71
1020	83	5.33072e-72
1021	31	2.01488e-70
1022	71	9.03708e-72
1023	83	5.33072e-72
1024	18	1.71599e-69
1025	17	2.15296e-69
1026	80	6.01969e-72
1027	47	4.06486e-71
1028	74	7.83415e-72
1029	37	1.01377e-70
1030	50	3.22145e-71
1031	21	9.31777e-70
1032	3	2.18861e-66
1033	11	1.21773e-68
1034	1	1.77205e-64
1035	19	1.38486e-69
1036	51	2.99162e-71
1037	48	3.75484e-71
1038	30	2.29013e-70
1039	84	5.12626e-72
1040	74	7.83415e-72
1041	17	2.15296e-69
1042	87	4.57715e-72
1043	26	4.01321e-70
1044	31	2.01488e-70
1045	85	4.933e-72
1046	70	9.49465e-72
1047	88	4.41326e-72
1048	82	5.54718e-72
1049	70	9.49465e-72
1050	64	1.30318e-71
1051	10	1.78098e-68
1052	82	5.54718e-72
1053	60	1.64424e-71
1054	47	4.06486e-71
1055	39	8.27681e-71
1056	9	2.71188e-68
1057	64	1.30318e-71
1058	66	1.16791e-71
1059	35	1.25683e-70
1060	17	2.15296e-69
1061	71	9.03708e-72
1062	19	1.38486e-69
1063	81	5.77652e-72
1064	2	1.1077e-65
1065	64	1.30318e-71
1066	29	2.61484e-70
1067	41	6.83192e-71
1068	26	4.01321e-70
1069	83	5.33072e-72
1070	81	5.77652e-72
1071	89	4.25792e-72
1072	10	1.78098e-68
1073	51	2.99162e-71
1074	32	1.78029e-70
1075	85	4.933e-72
1076	7	7.39849e-68
1077	26	4.01321e-70
1078	15	3.54041e-69
1079	35	1.25683e-70
1080	42	6.23057e-71
1081	1	1.77205e-64
1082	2	1.1077e-65
1083	29	2.61484e-70
1084	28	3.00015e-70
1085	28	3.00015e-70
1086	89	4.25792e-72
1087	88	4.41326e-72
1088	35	1.25683e-70
1089	46	4.40892e-71
1090	57	1.98241e-71
1091	21	9.31777e-70
1092	71	9.03708e-72
1093	61	1.54871e-71
1094	88	4.41326e-72
1095	25	4.68271e-70
1096	26	4.01321e-70
1097	86	4.75019e-72
1098	62	1.46045e-71
1099	63	1.37881e-71
1100	4	6.92736e-67
1101	26	4.01321e-70
1102	13	6.25762e-69
1103	31	2.01488e-70
1104	49	3.47485e-71
1105	80	6.01969e-72
1106	52	2.78276e-71
1107	67	1.10735e-71
1108	7	7.39849e-68
1109	32	1.78029e-70
1110	50	3.22145e-71
1111	13	6.25762e-69
1112	17	2.15296e-69
1113	65	1.23304e-71
1114	67	1.10735e-71
1115	37	1.01377e-70
1116	52	2.78276e-71
1117	74	7.83415e-72
1118	39	8.27681e-71
1119	64	1.30318e-71
1120	28	3.00015e-70
1121	14	4.65872e-69
1122	48	3.75484e-71
1123	71	9.03708e-72
1124	45	4.79166e-71
1125	61	1.54871e-71
1126	23	6.50464e-70
1127	59	1.74779e-71
1128	12	8.60807e-69
1129	10	1.78098e-68
1130	5	2.83874e-67
1131	53	2.59259e-71
1132	61	1.54871e-71
1133	35	1.25683e-70
1134	56	2.11547e-71
1135	45	4.79166e-71
1136	88	4.41326e-72
1137	54	2.41912e-71
1138	87	4.57715e-72
1139	68	1.05099e-71
1140	31	2.01488e-70
1141	24	5.49957e-70
1142	2	1.1077e-65
1143	85	4.933e-72
1144	1	1.77205e-64
1145	4	6.92736e-67
1146	24	5.49957e-70
1147	16	2.7392e-69
1148	56	2.11547e-71
1149	8	4.34016e-68
1150	33	1.57935e-70
1151	52	2.78276e-71
