time 	 generated degree 	 dcx value
389	20	4.52088e-71
390	79	2.51109e-73
391	68	4.20395e-73
392	13	2.50305e-70
393	25	1.87308e-71
394	42	2.49223e-72
395	6	5.47903e-69
396	5	1.1355e-68
397	9	1.08475e-69
398	22	3.10105e-71
399	71	3.61483e-73
400	15	1.41616e-70
401	22	3.10105e-71
402	54	9.67647e-73
403	22	3.10105e-71
404	39	3.31073e-72
405	88	1.7653e-73
406	15	1.41616e-70
407	32	7.12118e-72
408	24	2.19983e-71
409	43	2.27826e-72
410	10	7.12394e-70
411	34	5.62552e-72
412	68	4.20395e-73
413	2	4.43081e-67
414	84	2.0505e-73
415	69	3.99385e-73
416	47	1.62594e-72
417	22	3.10105e-71
418	79	2.51109e-73
419	18	6.86396e-71
420	86	1.90008e-73
421	40	3.00398e-72
422	53	1.03704e-72
423	52	1.11311e-72
424	68	4.20395e-73
425	89	1.70317e-73
426	57	7.92962e-73
427	48	1.50193e-72
428	64	5.21273e-73
429	50	1.28858e-72
430	83	2.13229e-73
431	60	6.57695e-73
432	34	5.62552e-72
433	18	6.86396e-71
434	66	4.67164e-73
435	57	7.92962e-73
436	18	6.86396e-71
437	13	2.50305e-70
438	57	7.92962e-73
439	66	4.67164e-73
440	22	3.10105e-71
441	38	3.65878e-72
442	75	2.99306e-73
443	63	5.51523e-73
444	8	1.73607e-69
445	15	1.41616e-70
446	74	3.13366e-73
447	37	4.05507e-72
448	44	2.08739e-72
449	83	2.13229e-73
450	45	1.91666e-72
451	74	3.13366e-73
452	27	1.38409e-71
453	85	1.9732e-73
454	65	4.93217e-73
455	5	1.1355e-68
456	79	2.51109e-73
457	24	2.19983e-71
458	69	3.99385e-73
459	36	4.50791e-72
460	76	2.86112e-73
461	1	7.08821e-66
462	86	1.90008e-73
463	16	1.09568e-70
464	58	7.44079e-73
465	35	5.02733e-72
466	64	5.21273e-73
467	65	4.93217e-73
468	56	8.46188e-73
469	65	4.93217e-73
470	54	9.67647e-73
471	46	1.76357e-72
472	47	1.62594e-72
473	3	8.75444e-68
474	40	3.00398e-72
475	1	7.08821e-66
476	87	1.83086e-73
477	4	2.77094e-68
478	57	7.92962e-73
479	72	3.44373e-73
480	9	1.08475e-69
481	27	1.38409e-71
482	81	2.31061e-73
483	47	1.62594e-72
484	3	8.75444e-68
485	59	6.99116e-73
486	80	2.40788e-73
487	58	7.44079e-73
488	72	3.44373e-73
489	59	6.99116e-73
490	45	1.91666e-72
491	6	5.47903e-69
492	5	1.1355e-68
493	77	2.7372e-73
494	45	1.91666e-72
495	60	6.57695e-73
496	38	3.65878e-72
497	39	3.31073e-72
498	77	2.7372e-73
499	86	1.90008e-73
500	90	1.64424e-73
501	35	5.02733e-72
502	33	6.31738e-72
503	9	1.08475e-69
504	66	4.67164e-73
505	64	5.21273e-73
506	11	4.87094e-70
507	8	1.73607e-69
508	74	3.13366e-73
509	73	3.28363e-73
510	20	4.52088e-71
511	11	4.87094e-70
512	39	3.31073e-72
513	13	2.50305e-70
514	84	2.0505e-73
515	58	7.44079e-73
516	70	3.79786e-73
517	47	1.62594e-72
518	50	1.28858e-72
519	34	5.62552e-72
520	30	9.1605e-72
521	81	2.31061e-73
522	9	1.08475e-69
523	58	7.44079e-73
524	56	8.46188e-73
525	88	1.7653e-73
526	48	1.50193e-72
527	61	6.19482e-73
528	57	7.92962e-73
529	45	1.91666e-72
530	36	4.50791e-72
531	61	6.19482e-73
532	1	7.08821e-66
533	12	3.44323e-70
534	88	1.7653e-73
535	22	3.10105e-71
536	56	8.46188e-73
537	62	5.8418e-73
538	90	1.64424e-73
539	48	1.50193e-72
540	20	4.52088e-71
541	26	1.60528e-71
542	87	1.83086e-73
543	54	9.67647e-73
544	19	5.53946e-71
545	78	2.6207e-73
546	70	3.79786e-73
547	83	2.13229e-73
548	33	6.31738e-72
549	24	2.19983e-71
550	75	2.99306e-73
551	33	6.31738e-72
552	71	3.61483e-73
553	37	4.05507e-72
554	29	1.04594e-71
555	83	2.13229e-73
556	24	2.19983e-71
557	9	1.08475e-69
558	44	2.08739e-72
559	11	4.87094e-70
560	90	1.64424e-73
561	12	3.44323e-70
562	37	4.05507e-72
563	59	6.99116e-73
564	61	6.19482e-73
565	7	2.9594e-69
566	11	4.87094e-70
567	31	8.05952e-72
568	55	9.04236e-73
569	12	3.44323e-70
570	36	4.50791e-72
571	27	1.38409e-71
572	80	2.40788e-73
573	11	4.87094e-70
574	4	2.77094e-68
575	67	4.42941e-73
576	59	6.99116e-73
577	82	2.21887e-73
578	68	4.20395e-73
579	84	2.0505e-73
580	7	2.9594e-69
581	81	2.31061e-73
582	53	1.03704e-72
583	21	3.72711e-71
584	41	2.73277e-72
585	64	5.21273e-73
586	21	3.72711e-71
587	21	3.72711e-71
588	57	7.92962e-73
589	13	2.50305e-70
590	59	6.99116e-73
591	30	9.1605e-72
592	86	1.90008e-73
593	18	6.86396e-71
594	87	1.83086e-73
595	88	1.7653e-73
596	14	1.86349e-70
597	73	3.28363e-73
598	39	3.31073e-72
599	42	2.49223e-72
600	26	1.60528e-71
601	36	4.50791e-72
602	65	4.93217e-73
603	47	1.62594e-72
604	17	8.61184e-71
605	87	1.83086e-73
606	60	6.57695e-73
607	64	5.21273e-73
608	89	1.70317e-73
609	22	3.10105e-71
610	42	2.49223e-72
611	15	1.41616e-70
612	87	1.83086e-73
613	79	2.51109e-73
614	87	1.83086e-73
615	76	2.86112e-73
616	50	1.28858e-72
617	8	1.73607e-69
618	45	1.91666e-72
619	16	1.09568e-70
620	25	1.87308e-71
621	2	4.43081e-67
622	51	1.19665e-72
623	60	6.57695e-73
624	14	1.86349e-70
625	82	2.21887e-73
626	85	1.9732e-73
627	4	2.77094e-68
628	34	5.62552e-72
629	14	1.86349e-70
630	32	7.12118e-72
631	44	2.08739e-72
632	37	4.05507e-72
633	87	1.83086e-73
634	41	2.73277e-72
635	4	2.77094e-68
636	14	1.86349e-70
637	33	6.31738e-72
638	14	1.86349e-70
639	41	2.73277e-72
640	12	3.44323e-70
641	20	4.52088e-71
642	60	6.57695e-73
643	28	1.20006e-71
644	9	1.08475e-69
645	77	2.7372e-73
646	65	4.93217e-73
647	85	1.9732e-73
648	81	2.31061e-73
649	57	7.92962e-73
650	5	1.1355e-68
651	66	4.67164e-73
652	30	9.1605e-72
653	15	1.41616e-70
654	38	3.65878e-72
655	83	2.13229e-73
656	31	8.05952e-72
657	63	5.51523e-73
658	48	1.50193e-72
659	28	1.20006e-71
660	16	1.09568e-70
661	2	4.43081e-67
662	26	1.60528e-71
663	57	7.92962e-73
664	33	6.31738e-72
665	25	1.87308e-71
666	13	2.50305e-70
667	85	1.9732e-73
668	76	2.86112e-73
669	24	2.19983e-71
670	49	1.38994e-72
671	76	2.86112e-73
672	90	1.64424e-73
673	63	5.51523e-73
674	36	4.50791e-72
675	52	1.11311e-72
676	60	6.57695e-73
677	88	1.7653e-73
678	72	3.44373e-73
679	63	5.51523e-73
680	61	6.19482e-73
681	38	3.65878e-72
682	24	2.19983e-71
683	87	1.83086e-73
684	79	2.51109e-73
685	5	1.1355e-68
686	48	1.50193e-72
687	39	3.31073e-72
688	70	3.79786e-73
689	56	8.46188e-73
690	56	8.46188e-73
691	33	6.31738e-72
692	79	2.51109e-73
693	64	5.21273e-73
694	54	9.67647e-73
695	2	4.43081e-67
696	20	4.52088e-71
697	29	1.04594e-71
698	45	1.91666e-72
699	23	2.60185e-71
700	10	7.12394e-70
701	48	1.50193e-72
702	59	6.99116e-73
703	23	2.60185e-71
704	90	1.64424e-73
705	49	1.38994e-72
706	68	4.20395e-73
707	78	2.6207e-73
708	69	3.99385e-73
709	62	5.8418e-73
710	32	7.12118e-72
711	11	4.87094e-70
712	22	3.10105e-71
713	75	2.99306e-73
714	47	1.62594e-72
715	7	2.9594e-69
716	79	2.51109e-73
717	80	2.40788e-73
718	19	5.53946e-71
719	76	2.86112e-73
720	32	7.12118e-72
721	25	1.87308e-71
722	23	2.60185e-71
723	43	2.27826e-72
724	79	2.51109e-73
725	58	7.44079e-73
726	22	3.10105e-71
727	23	2.60185e-71
728	57	7.92962e-73
729	36	4.50791e-72
730	55	9.04236e-73
731	5	1.1355e-68
732	13	2.50305e-70
733	46	1.76357e-72
734	80	2.40788e-73
735	47	1.62594e-72
736	48	1.50193e-72
737	63	5.51523e-73
738	37	4.05507e-72
739	64	5.21273e-73
740	89	1.70317e-73
741	83	2.13229e-73
742	71	3.61483e-73
743	64	5.21273e-73
744	41	2.73277e-72
745	87	1.83086e-73
746	1	7.08821e-66
747	31	8.05952e-72
748	63	5.51523e-73
749	55	9.04236e-73
750	42	2.49223e-72
751	8	1.73607e-69
752	32	7.12118e-72
753	47	1.62594e-72
754	74	3.13366e-73
755	39	3.31073e-72
756	58	7.44079e-73
757	82	2.21887e-73
758	60	6.57695e-73
759	8	1.73607e-69
760	61	6.19482e-73
761	7	2.9594e-69
762	17	8.61184e-71
763	49	1.38994e-72
764	1	7.08821e-66
765	76	2.86112e-73
766	9	1.08475e-69
767	89	1.70317e-73
768	77	2.7372e-73
769	34	5.62552e-72
770	38	3.65878e-72
771	64	5.21273e-73
772	75	2.99306e-73
773	86	1.90008e-73
774	31	8.05952e-72
775	14	1.86349e-70
776	29	1.04594e-71
777	80	2.40788e-73
778	80	2.40788e-73
779	64	5.21273e-73
780	21	3.72711e-71
781	7	2.9594e-69
782	39	3.31073e-72
783	85	1.9732e-73
784	17	8.61184e-71
785	73	3.28363e-73
786	69	3.99385e-73
787	14	1.86349e-70
788	64	5.21273e-73
789	89	1.70317e-73
790	81	2.31061e-73
791	56	8.46188e-73
792	21	3.72711e-71
793	5	1.1355e-68
794	87	1.83086e-73
795	41	2.73277e-72
796	7	2.9594e-69
797	16	1.09568e-70
798	55	9.04236e-73
799	68	4.20395e-73
800	73	3.28363e-73
801	55	9.04236e-73
802	25	1.87308e-71
803	22	3.10105e-71
804	35	5.02733e-72
805	20	4.52088e-71
806	77	2.7372e-73
807	78	2.6207e-73
808	67	4.42941e-73
809	15	1.41616e-70
810	4	2.77094e-68
811	5	1.1355e-68
812	81	2.31061e-73
813	86	1.90008e-73
814	41	2.73277e-72
815	77	2.7372e-73
816	39	3.31073e-72
817	18	6.86396e-71
818	55	9.04236e-73
819	45	1.91666e-72
820	38	3.65878e-72
821	63	5.51523e-73
822	14	1.86349e-70
823	62	5.8418e-73
824	46	1.76357e-72
825	45	1.91666e-72
826	32	7.12118e-72
827	14	1.86349e-70
828	82	2.21887e-73
829	75	2.99306e-73
830	10	7.12394e-70
831	8	1.73607e-69
832	82	2.21887e-73
833	19	5.53946e-71
834	47	1.62594e-72
835	34	5.62552e-72
836	19	5.53946e-71
837	49	1.38994e-72
838	74	3.13366e-73
839	59	6.99116e-73
840	21	3.72711e-71
841	13	2.50305e-70
842	79	2.51109e-73
843	11	4.87094e-70
844	57	7.92962e-73
845	64	5.21273e-73
846	64	5.21273e-73
847	76	2.86112e-73
848	38	3.65878e-72
849	86	1.90008e-73
850	11	4.87094e-70
851	73	3.28363e-73
852	11	4.87094e-70
853	33	6.31738e-72
854	1	7.08821e-66
855	73	3.28363e-73
856	37	4.05507e-72
857	51	1.19665e-72
858	4	2.77094e-68
859	83	2.13229e-73
860	5	1.1355e-68
861	36	4.50791e-72
862	47	1.62594e-72
863	30	9.1605e-72
864	26	1.60528e-71
865	81	2.31061e-73
866	83	2.13229e-73
867	68	4.20395e-73
868	28	1.20006e-71
869	25	1.87308e-71
870	5	1.1355e-68
871	74	3.13366e-73
872	79	2.51109e-73
873	75	2.99306e-73
874	62	5.8418e-73
875	63	5.51523e-73
876	47	1.62594e-72
877	37	4.05507e-72
878	74	3.13366e-73
879	83	2.13229e-73
880	69	3.99385e-73
881	7	2.9594e-69
882	48	1.50193e-72
883	11	4.87094e-70
884	18	6.86396e-71
885	28	1.20006e-71
886	89	1.70317e-73
887	12	3.44323e-70
888	33	6.31738e-72
889	81	2.31061e-73
890	4	2.77094e-68
891	10	7.12394e-70
892	23	2.60185e-71
893	89	1.70317e-73
894	62	5.8418e-73
895	16	1.09568e-70
896	11	4.87094e-70
897	53	1.03704e-72
898	29	1.04594e-71
899	52	1.11311e-72
900	68	4.20395e-73
901	46	1.76357e-72
902	4	2.77094e-68
903	77	2.7372e-73
904	60	6.57695e-73
905	3	8.75444e-68
906	61	6.19482e-73
907	51	1.19665e-72
908	8	1.73607e-69
909	48	1.50193e-72
910	15	1.41616e-70
911	44	2.08739e-72
912	4	2.77094e-68
913	82	2.21887e-73
914	65	4.93217e-73
915	56	8.46188e-73
916	53	1.03704e-72
917	79	2.51109e-73
918	4	2.77094e-68
919	19	5.53946e-71
920	53	1.03704e-72
921	54	9.67647e-73
922	64	5.21273e-73
923	51	1.19665e-72
924	22	3.10105e-71
925	46	1.76357e-72
926	67	4.42941e-73
927	90	1.64424e-73
928	41	2.73277e-72
929	43	2.27826e-72
930	82	2.21887e-73
931	81	2.31061e-73
932	71	3.61483e-73
933	80	2.40788e-73
934	25	1.87308e-71
935	75	2.99306e-73
936	46	1.76357e-72
937	16	1.09568e-70
938	64	5.21273e-73
939	4	2.77094e-68
940	50	1.28858e-72
941	36	4.50791e-72
942	56	8.46188e-73
943	60	6.57695e-73
944	68	4.20395e-73
945	61	6.19482e-73
946	55	9.04236e-73
947	66	4.67164e-73
948	75	2.99306e-73
949	28	1.20006e-71
950	40	3.00398e-72
951	33	6.31738e-72
952	2	4.43081e-67
953	4	2.77094e-68
954	76	2.86112e-73
955	85	1.9732e-73
956	77	2.7372e-73
957	67	4.42941e-73
958	65	4.93217e-73
959	35	5.02733e-72
960	39	3.31073e-72
961	60	6.57695e-73
962	23	2.60185e-71
963	62	5.8418e-73
964	25	1.87308e-71
965	62	5.8418e-73
966	66	4.67164e-73
967	88	1.7653e-73
968	19	5.53946e-71
969	8	1.73607e-69
970	19	5.53946e-71
971	71	3.61483e-73
972	44	2.08739e-72
973	27	1.38409e-71
974	84	2.0505e-73
975	24	2.19983e-71
976	80	2.40788e-73
977	54	9.67647e-73
978	71	3.61483e-73
979	55	9.04236e-73
980	54	9.67647e-73
981	75	2.99306e-73
982	3	8.75444e-68
983	39	3.31073e-72
984	41	2.73277e-72
985	12	3.44323e-70
986	89	1.70317e-73
987	6	5.47903e-69
988	1	7.08821e-66
989	57	7.92962e-73
990	72	3.44373e-73
991	77	2.7372e-73
992	89	1.70317e-73
993	68	4.20395e-73
994	67	4.42941e-73
995	51	1.19665e-72
996	84	2.0505e-73
997	15	1.41616e-70
998	18	6.86396e-71
999	3	8.75444e-68
average dcx = 7.57886e-68
