time 	 generated degree 	 dcx value
143	81	5.77652e-74
144	72	8.60933e-74
145	22	7.75263e-72
146	45	4.79166e-73
147	32	1.78029e-72
148	11	1.21773e-70
149	69	9.98463e-74
150	54	2.41912e-73
151	81	5.77652e-74
152	60	1.64424e-73
153	49	3.47485e-73
154	82	5.54718e-74
155	82	5.54718e-74
156	79	6.27772e-74
157	85	4.933e-74
158	11	1.21773e-70
159	50	3.22145e-73
160	18	1.71599e-71
161	25	4.68271e-72
162	85	4.933e-74
163	66	1.16791e-73
164	40	7.50996e-73
165	76	7.1528e-74
166	48	3.75484e-73
167	33	1.57935e-72
168	24	5.49957e-72
169	12	8.60807e-71
170	90	4.11059e-74
171	62	1.46045e-73
172	65	1.23304e-73
173	18	1.71599e-71
174	9	2.71188e-70
175	58	1.8602e-73
176	34	1.40638e-72
177	31	2.01488e-72
178	66	1.16791e-73
179	9	2.71188e-70
180	55	2.26059e-73
181	68	1.05099e-73
182	70	9.49465e-74
183	70	9.49465e-74
184	33	1.57935e-72
185	40	7.50996e-73
186	73	8.20907e-74
187	31	2.01488e-72
188	63	1.37881e-73
189	13	6.25762e-71
190	40	7.50996e-73
191	79	6.27772e-74
192	6	1.36976e-69
193	49	3.47485e-73
194	44	5.21846e-73
195	20	1.13022e-71
196	82	5.54718e-74
197	47	4.06486e-73
198	53	2.59259e-73
199	81	5.77652e-74
200	32	1.78029e-72
201	42	6.23057e-73
202	11	1.21773e-70
203	53	2.59259e-73
204	52	2.78276e-73
205	88	4.41326e-74
206	2	1.1077e-67
207	77	6.84299e-74
208	70	9.49465e-74
209	7	7.39849e-70
210	82	5.54718e-74
211	55	2.26059e-73
212	25	4.68271e-72
213	6	1.36976e-69
214	66	1.16791e-73
215	18	1.71599e-71
216	87	4.57715e-74
217	4	6.92736e-69
218	16	2.7392e-71
219	81	5.77652e-74
220	29	2.61484e-72
221	55	2.26059e-73
222	83	5.33072e-74
223	1	1.77205e-66
224	47	4.06486e-73
225	69	9.98463e-74
226	83	5.33072e-74
227	74	7.83415e-74
228	8	4.34016e-70
229	90	4.11059e-74
230	44	5.21846e-73
231	14	4.65872e-71
232	48	3.75484e-73
233	21	9.31777e-72
234	89	4.25792e-74
235	90	4.11059e-74
236	20	1.13022e-71
237	82	5.54718e-74
238	18	1.71599e-71
239	42	6.23057e-73
240	87	4.57715e-74
241	70	9.49465e-74
242	74	7.83415e-74
243	74	7.83415e-74
244	4	6.92736e-69
245	18	1.71599e-71
246	53	2.59259e-73
247	81	5.77652e-74
248	19	1.38486e-71
249	56	2.11547e-73
250	51	2.99162e-73
251	32	1.78029e-72
252	10	1.78098e-70
253	72	8.60933e-74
254	18	1.71599e-71
255	75	7.48266e-74
256	62	1.46045e-73
257	13	6.25762e-71
258	23	6.50464e-72
259	82	5.54718e-74
260	78	6.55175e-74
261	79	6.27772e-74
262	24	5.49957e-72
263	7	7.39849e-70
264	67	1.10735e-73
265	35	1.25683e-72
266	67	1.10735e-73
267	81	5.77652e-74
268	25	4.68271e-72
269	5	2.83874e-69
270	61	1.54871e-73
271	16	2.7392e-71
272	4	6.92736e-69
273	4	6.92736e-69
274	52	2.78276e-73
275	86	4.75019e-74
276	24	5.49957e-72
277	14	4.65872e-71
278	39	8.27681e-73
279	51	2.99162e-73
280	8	4.34016e-70
281	8	4.34016e-70
282	59	1.74779e-73
283	21	9.31777e-72
284	64	1.30318e-73
285	23	6.50464e-72
286	67	1.10735e-73
287	37	1.01377e-72
288	33	1.57935e-72
289	62	1.46045e-73
290	30	2.29013e-72
291	10	1.78098e-70
292	51	2.99162e-73
293	10	1.78098e-70
294	74	7.83415e-74
295	80	6.01969e-74
296	32	1.78029e-72
297	56	2.11547e-73
298	80	6.01969e-74
299	25	4.68271e-72
300	51	2.99162e-73
301	49	3.47485e-73
302	19	1.38486e-71
303	28	3.00015e-72
304	42	6.23057e-73
305	81	5.77652e-74
306	57	1.98241e-73
307	40	7.50996e-73
308	62	1.46045e-73
309	52	2.78276e-73
310	66	1.16791e-73
311	10	1.78098e-70
312	42	6.23057e-73
313	59	1.74779e-73
314	14	4.65872e-71
315	52	2.78276e-73
316	36	1.12698e-72
317	64	1.30318e-73
318	72	8.60933e-74
319	63	1.37881e-73
320	30	2.29013e-72
321	5	2.83874e-69
322	44	5.21846e-73
323	44	5.21846e-73
324	18	1.71599e-71
325	56	2.11547e-73
326	27	3.46022e-72
327	18	1.71599e-71
328	51	2.99162e-73
329	33	1.57935e-72
330	4	6.92736e-69
331	70	9.49465e-74
332	39	8.27681e-73
333	77	6.84299e-74
334	2	1.1077e-67
335	86	4.75019e-74
336	40	7.50996e-73
337	26	4.01321e-72
338	35	1.25683e-72
339	58	1.8602e-73
340	81	5.77652e-74
341	62	1.46045e-73
342	32	1.78029e-72
343	79	6.27772e-74
344	23	6.50464e-72
345	1	1.77205e-66
346	45	4.79166e-73
347	73	8.20907e-74
348	34	1.40638e-72
349	87	4.57715e-74
350	43	5.69564e-73
351	82	5.54718e-74
352	29	2.61484e-72
353	56	2.11547e-73
354	89	4.25792e-74
355	4	6.92736e-69
356	40	7.50996e-73
357	33	1.57935e-72
358	68	1.05099e-73
359	20	1.13022e-71
360	17	2.15296e-71
361	33	1.57935e-72
362	20	1.13022e-71
363	74	7.83415e-74
364	64	1.30318e-73
365	43	5.69564e-73
366	77	6.84299e-74
367	2	1.1077e-67
368	15	3.54041e-71
369	24	5.49957e-72
370	79	6.27772e-74
371	54	2.41912e-73
372	21	9.31777e-72
373	60	1.64424e-73
374	31	2.01488e-72
375	15	3.54041e-71
376	43	5.69564e-73
377	19	1.38486e-71
378	74	7.83415e-74
379	49	3.47485e-73
380	29	2.61484e-72
381	46	4.40892e-73
382	28	3.00015e-72
383	85	4.933e-74
384	31	2.01488e-72
385	3	2.18861e-68
386	19	1.38486e-71
387	39	8.27681e-73
388	71	9.03708e-74
389	42	6.23057e-73
390	33	1.57935e-72
391	1	1.77205e-66
392	16	2.7392e-71
393	82	5.54718e-74
394	90	4.11059e-74
395	49	3.47485e-73
396	4	6.92736e-69
397	22	7.75263e-72
398	41	6.83192e-73
399	58	1.8602e-73
400	77	6.84299e-74
401	41	6.83192e-73
402	59	1.74779e-73
403	81	5.77652e-74
404	17	2.15296e-71
405	23	6.50464e-72
406	39	8.27681e-73
407	77	6.84299e-74
408	17	2.15296e-71
409	9	2.71188e-70
410	87	4.57715e-74
411	12	8.60807e-71
412	25	4.68271e-72
413	39	8.27681e-73
414	6	1.36976e-69
415	19	1.38486e-71
416	47	4.06486e-73
417	76	7.1528e-74
418	71	9.03708e-74
419	73	8.20907e-74
420	75	7.48266e-74
421	33	1.57935e-72
422	79	6.27772e-74
423	76	7.1528e-74
424	24	5.49957e-72
425	90	4.11059e-74
426	48	3.75484e-73
427	67	1.10735e-73
428	90	4.11059e-74
429	85	4.933e-74
430	5	2.83874e-69
431	78	6.55175e-74
432	9	2.71188e-70
433	9	2.71188e-70
434	76	7.1528e-74
435	63	1.37881e-73
436	21	9.31777e-72
437	82	5.54718e-74
438	20	1.13022e-71
439	41	6.83192e-73
440	87	4.57715e-74
441	61	1.54871e-73
442	26	4.01321e-72
443	87	4.57715e-74
444	44	5.21846e-73
445	13	6.25762e-71
446	43	5.69564e-73
447	32	1.78029e-72
448	39	8.27681e-73
449	31	2.01488e-72
450	89	4.25792e-74
451	17	2.15296e-71
452	59	1.74779e-73
453	18	1.71599e-71
454	25	4.68271e-72
455	35	1.25683e-72
456	89	4.25792e-74
457	76	7.1528e-74
458	5	2.83874e-69
459	81	5.77652e-74
460	69	9.98463e-74
461	40	7.50996e-73
462	70	9.49465e-74
463	89	4.25792e-74
464	48	3.75484e-73
465	81	5.77652e-74
466	46	4.40892e-73
467	65	1.23304e-73
468	8	4.34016e-70
469	87	4.57715e-74
470	45	4.79166e-73
471	43	5.69564e-73
472	65	1.23304e-73
473	10	1.78098e-70
474	62	1.46045e-73
475	57	1.98241e-73
476	76	7.1528e-74
477	68	1.05099e-73
478	84	5.12626e-74
479	85	4.933e-74
480	37	1.01377e-72
481	18	1.71599e-71
482	68	1.05099e-73
483	69	9.98463e-74
484	17	2.15296e-71
485	10	1.78098e-70
486	13	6.25762e-71
487	53	2.59259e-73
488	52	2.78276e-73
489	16	2.7392e-71
490	28	3.00015e-72
491	8	4.34016e-70
492	77	6.84299e-74
493	4	6.92736e-69
494	70	9.49465e-74
495	18	1.71599e-71
496	4	6.92736e-69
497	23	6.50464e-72
498	50	3.22145e-73
499	12	8.60807e-71
500	70	9.49465e-74
501	21	9.31777e-72
502	88	4.41326e-74
503	43	5.69564e-73
504	9	2.71188e-70
505	42	6.23057e-73
506	36	1.12698e-72
507	70	9.49465e-74
508	11	1.21773e-70
509	25	4.68271e-72
510	77	6.84299e-74
511	80	6.01969e-74
512	25	4.68271e-72
513	55	2.26059e-73
514	1	1.77205e-66
515	16	2.7392e-71
516	39	8.27681e-73
517	19	1.38486e-71
518	36	1.12698e-72
519	26	4.01321e-72
520	25	4.68271e-72
521	35	1.25683e-72
522	84	5.12626e-74
523	39	8.27681e-73
524	38	9.14696e-73
525	76	7.1528e-74
526	75	7.48266e-74
527	53	2.59259e-73
528	33	1.57935e-72
529	45	4.79166e-73
530	42	6.23057e-73
531	62	1.46045e-73
532	30	2.29013e-72
533	31	2.01488e-72
534	13	6.25762e-71
535	11	1.21773e-70
536	32	1.78029e-72
537	60	1.64424e-73
538	82	5.54718e-74
539	63	1.37881e-73
540	66	1.16791e-73
541	14	4.65872e-71
542	21	9.31777e-72
543	89	4.25792e-74
544	82	5.54718e-74
545	67	1.10735e-73
546	23	6.50464e-72
547	17	2.15296e-71
548	65	1.23304e-73
549	5	2.83874e-69
550	22	7.75263e-72
551	66	1.16791e-73
552	50	3.22145e-73
553	29	2.61484e-72
554	26	4.01321e-72
555	30	2.29013e-72
556	64	1.30318e-73
557	80	6.01969e-74
558	90	4.11059e-74
559	42	6.23057e-73
560	35	1.25683e-72
561	4	6.92736e-69
562	54	2.41912e-73
563	41	6.83192e-73
564	83	5.33072e-74
565	41	6.83192e-73
566	44	5.21846e-73
567	24	5.49957e-72
568	74	7.83415e-74
569	16	2.7392e-71
570	65	1.23304e-73
571	88	4.41326e-74
572	78	6.55175e-74
573	57	1.98241e-73
574	29	2.61484e-72
575	89	4.25792e-74
576	70	9.49465e-74
577	65	1.23304e-73
578	13	6.25762e-71
579	72	8.60933e-74
580	45	4.79166e-73
581	34	1.40638e-72
582	73	8.20907e-74
583	60	1.64424e-73
584	38	9.14696e-73
585	20	1.13022e-71
586	36	1.12698e-72
587	40	7.50996e-73
588	69	9.98463e-74
589	48	3.75484e-73
590	69	9.98463e-74
591	39	8.27681e-73
592	42	6.23057e-73
593	35	1.25683e-72
594	32	1.78029e-72
595	44	5.21846e-73
596	27	3.46022e-72
597	50	3.22145e-73
598	25	4.68271e-72
599	62	1.46045e-73
600	4	6.92736e-69
601	54	2.41912e-73
602	80	6.01969e-74
603	80	6.01969e-74
604	67	1.10735e-73
605	44	5.21846e-73
606	55	2.26059e-73
607	33	1.57935e-72
608	8	4.34016e-70
609	43	5.69564e-73
610	68	1.05099e-73
611	12	8.60807e-71
612	76	7.1528e-74
613	74	7.83415e-74
614	54	2.41912e-73
615	54	2.41912e-73
616	12	8.60807e-71
617	21	9.31777e-72
618	34	1.40638e-72
619	28	3.00015e-72
620	57	1.98241e-73
621	30	2.29013e-72
622	5	2.83874e-69
623	87	4.57715e-74
624	87	4.57715e-74
625	16	2.7392e-71
626	84	5.12626e-74
627	64	1.30318e-73
628	46	4.40892e-73
629	4	6.92736e-69
630	41	6.83192e-73
631	44	5.21846e-73
632	51	2.99162e-73
633	2	1.1077e-67
634	53	2.59259e-73
635	57	1.98241e-73
636	41	6.83192e-73
637	57	1.98241e-73
638	35	1.25683e-72
639	85	4.933e-74
640	9	2.71188e-70
641	82	5.54718e-74
642	63	1.37881e-73
643	85	4.933e-74
644	72	8.60933e-74
645	70	9.49465e-74
646	10	1.78098e-70
647	58	1.8602e-73
648	30	2.29013e-72
649	29	2.61484e-72
650	15	3.54041e-71
651	62	1.46045e-73
652	18	1.71599e-71
653	26	4.01321e-72
654	8	4.34016e-70
655	83	5.33072e-74
656	48	3.75484e-73
657	47	4.06486e-73
658	21	9.31777e-72
659	27	3.46022e-72
660	53	2.59259e-73
661	58	1.8602e-73
662	24	5.49957e-72
663	12	8.60807e-71
664	30	2.29013e-72
665	32	1.78029e-72
666	64	1.30318e-73
667	80	6.01969e-74
668	31	2.01488e-72
669	32	1.78029e-72
670	58	1.8602e-73
671	87	4.57715e-74
672	30	2.29013e-72
673	43	5.69564e-73
674	82	5.54718e-74
675	65	1.23304e-73
676	66	1.16791e-73
677	46	4.40892e-73
678	3	2.18861e-68
679	1	1.77205e-66
680	16	2.7392e-71
681	79	6.27772e-74
682	58	1.8602e-73
683	18	1.71599e-71
684	6	1.36976e-69
685	38	9.14696e-73
686	50	3.22145e-73
687	64	1.30318e-73
688	60	1.64424e-73
689	57	1.98241e-73
690	25	4.68271e-72
691	90	4.11059e-74
692	46	4.40892e-73
693	18	1.71599e-71
694	48	3.75484e-73
695	77	6.84299e-74
696	44	5.21846e-73
697	29	2.61484e-72
698	56	2.11547e-73
699	14	4.65872e-71
700	17	2.15296e-71
701	5	2.83874e-69
702	77	6.84299e-74
703	46	4.40892e-73
704	57	1.98241e-73
705	15	3.54041e-71
706	66	1.16791e-73
707	25	4.68271e-72
708	11	1.21773e-70
709	25	4.68271e-72
710	78	6.55175e-74
711	23	6.50464e-72
712	57	1.98241e-73
713	69	9.98463e-74
714	31	2.01488e-72
715	57	1.98241e-73
716	8	4.34016e-70
717	11	1.21773e-70
718	87	4.57715e-74
719	41	6.83192e-73
720	86	4.75019e-74
721	4	6.92736e-69
722	69	9.98463e-74
723	25	4.68271e-72
724	34	1.40638e-72
725	66	1.16791e-73
726	3	2.18861e-68
727	46	4.40892e-73
728	30	2.29013e-72
729	88	4.41326e-74
730	85	4.933e-74
731	70	9.49465e-74
732	24	5.49957e-72
733	77	6.84299e-74
734	59	1.74779e-73
735	67	1.10735e-73
736	36	1.12698e-72
737	52	2.78276e-73
738	89	4.25792e-74
739	9	2.71188e-70
740	42	6.23057e-73
741	53	2.59259e-73
742	12	8.60807e-71
743	27	3.46022e-72
744	27	3.46022e-72
745	54	2.41912e-73
746	42	6.23057e-73
747	8	4.34016e-70
748	42	6.23057e-73
749	2	1.1077e-67
750	50	3.22145e-73
751	19	1.38486e-71
752	4	6.92736e-69
753	73	8.20907e-74
754	74	7.83415e-74
755	76	7.1528e-74
756	84	5.12626e-74
757	35	1.25683e-72
758	8	4.34016e-70
759	41	6.83192e-73
760	25	4.68271e-72
761	82	5.54718e-74
762	45	4.79166e-73
763	56	2.11547e-73
764	12	8.60807e-71
765	8	4.34016e-70
766	32	1.78029e-72
767	87	4.57715e-74
768	42	6.23057e-73
769	77	6.84299e-74
770	85	4.933e-74
771	4	6.92736e-69
772	12	8.60807e-71
773	90	4.11059e-74
774	71	9.03708e-74
775	64	1.30318e-73
776	89	4.25792e-74
777	56	2.11547e-73
778	14	4.65872e-71
779	33	1.57935e-72
780	32	1.78029e-72
781	44	5.21846e-73
782	15	3.54041e-71
783	51	2.99162e-73
784	12	8.60807e-71
785	13	6.25762e-71
786	30	2.29013e-72
787	40	7.50996e-73
788	1	1.77205e-66
789	53	2.59259e-73
790	48	3.75484e-73
791	10	1.78098e-70
792	67	1.10735e-73
793	63	1.37881e-73
794	57	1.98241e-73
795	63	1.37881e-73
796	82	5.54718e-74
797	90	4.11059e-74
798	7	7.39849e-70
799	71	9.03708e-74
800	84	5.12626e-74
801	37	1.01377e-72
802	22	7.75263e-72
803	41	6.83192e-73
804	62	1.46045e-73
805	9	2.71188e-70
806	4	6.92736e-69
807	1	1.77205e-66
808	81	5.77652e-74
809	56	2.11547e-73
810	52	2.78276e-73
811	71	9.03708e-74
812	74	7.83415e-74
813	61	1.54871e-73
814	89	4.25792e-74
815	22	7.75263e-72
816	69	9.98463e-74
817	61	1.54871e-73
818	76	7.1528e-74
819	32	1.78029e-72
820	20	1.13022e-71
821	87	4.57715e-74
822	11	1.21773e-70
823	90	4.11059e-74
824	65	1.23304e-73
825	6	1.36976e-69
826	4	6.92736e-69
827	82	5.54718e-74
828	90	4.11059e-74
829	26	4.01321e-72
830	10	1.78098e-70
831	10	1.78098e-70
832	84	5.12626e-74
833	72	8.60933e-74
834	8	4.34016e-70
835	5	2.83874e-69
836	30	2.29013e-72
837	20	1.13022e-71
838	11	1.21773e-70
839	78	6.55175e-74
840	49	3.47485e-73
841	8	4.34016e-70
842	11	1.21773e-70
843	14	4.65872e-71
844	44	5.21846e-73
845	43	5.69564e-73
846	55	2.26059e-73
847	15	3.54041e-71
848	71	9.03708e-74
849	1	1.77205e-66
850	66	1.16791e-73
851	75	7.48266e-74
852	8	4.34016e-70
853	86	4.75019e-74
854	43	5.69564e-73
855	19	1.38486e-71
856	65	1.23304e-73
857	79	6.27772e-74
858	40	7.50996e-73
859	65	1.23304e-73
860	4	6.92736e-69
861	50	3.22145e-73
862	65	1.23304e-73
863	79	6.27772e-74
864	82	5.54718e-74
865	17	2.15296e-71
866	88	4.41326e-74
867	81	5.77652e-74
868	76	7.1528e-74
869	90	4.11059e-74
870	13	6.25762e-71
871	72	8.60933e-74
872	64	1.30318e-73
873	59	1.74779e-73
874	42	6.23057e-73
875	40	7.50996e-73
876	61	1.54871e-73
877	67	1.10735e-73
878	49	3.47485e-73
879	9	2.71188e-70
880	62	1.46045e-73
881	10	1.78098e-70
882	26	4.01321e-72
883	85	4.933e-74
884	11	1.21773e-70
885	70	9.49465e-74
886	53	2.59259e-73
887	25	4.68271e-72
888	80	6.01969e-74
889	11	1.21773e-70
890	41	6.83192e-73
891	51	2.99162e-73
892	61	1.54871e-73
893	53	2.59259e-73
894	3	2.18861e-68
895	69	9.98463e-74
896	26	4.01321e-72
897	66	1.16791e-73
898	66	1.16791e-73
899	86	4.75019e-74
900	21	9.31777e-72
901	66	1.16791e-73
902	30	2.29013e-72
903	16	2.7392e-71
904	26	4.01321e-72
905	21	9.31777e-72
906	27	3.46022e-72
907	48	3.75484e-73
908	68	1.05099e-73
909	2	1.1077e-67
910	32	1.78029e-72
911	90	4.11059e-74
912	16	2.7392e-71
913	83	5.33072e-74
914	16	2.7392e-71
915	49	3.47485e-73
916	55	2.26059e-73
917	56	2.11547e-73
918	77	6.84299e-74
919	50	3.22145e-73
920	25	4.68271e-72
921	2	1.1077e-67
922	5	2.83874e-69
923	51	2.99162e-73
924	14	4.65872e-71
925	65	1.23304e-73
926	17	2.15296e-71
927	68	1.05099e-73
928	51	2.99162e-73
929	78	6.55175e-74
930	9	2.71188e-70
931	87	4.57715e-74
932	80	6.01969e-74
933	81	5.77652e-74
934	15	3.54041e-71
935	1	1.77205e-66
936	47	4.06486e-73
937	51	2.99162e-73
938	43	5.69564e-73
939	75	7.48266e-74
940	8	4.34016e-70
941	5	2.83874e-69
942	16	2.7392e-71
943	64	1.30318e-73
944	84	5.12626e-74
945	43	5.69564e-73
946	64	1.30318e-73
947	81	5.77652e-74
948	28	3.00015e-72
949	34	1.40638e-72
950	65	1.23304e-73
951	44	5.21846e-73
952	35	1.25683e-72
953	80	6.01969e-74
954	81	5.77652e-74
955	17	2.15296e-71
956	1	1.77205e-66
957	74	7.83415e-74
958	41	6.83192e-73
959	89	4.25792e-74
960	73	8.20907e-74
961	51	2.99162e-73
962	54	2.41912e-73
963	81	5.77652e-74
964	72	8.60933e-74
965	64	1.30318e-73
966	18	1.71599e-71
967	10	1.78098e-70
968	16	2.7392e-71
969	78	6.55175e-74
970	1	1.77205e-66
971	17	2.15296e-71
972	70	9.49465e-74
973	15	3.54041e-71
974	48	3.75484e-73
975	3	2.18861e-68
976	72	8.60933e-74
977	21	9.31777e-72
978	58	1.8602e-73
979	88	4.41326e-74
980	71	9.03708e-74
981	59	1.74779e-73
982	87	4.57715e-74
983	22	7.75263e-72
984	80	6.01969e-74
985	84	5.12626e-74
986	17	2.15296e-71
987	8	4.34016e-70
988	11	1.21773e-70
989	31	2.01488e-72
990	57	1.98241e-73
991	33	1.57935e-72
992	58	1.8602e-73
993	89	4.25792e-74
994	65	1.23304e-73
995	74	7.83415e-74
996	75	7.48266e-74
997	80	6.01969e-74
998	32	1.78029e-72
999	35	1.25683e-72
1000	13	6.25762e-71
1001	73	8.20907e-74
1002	85	4.933e-74
1003	15	3.54041e-71
1004	84	5.12626e-74
1005	35	1.25683e-72
1006	25	4.68271e-72
1007	41	6.83192e-73
1008	24	5.49957e-72
1009	60	1.64424e-73
1010	63	1.37881e-73
1011	21	9.31777e-72
1012	34	1.40638e-72
1013	11	1.21773e-70
1014	22	7.75263e-72
1015	66	1.16791e-73
1016	32	1.78029e-72
1017	29	2.61484e-72
1018	33	1.57935e-72
1019	43	5.69564e-73
1020	8	4.34016e-70
1021	54	2.41912e-73
1022	74	7.83415e-74
1023	6	1.36976e-69
1024	31	2.01488e-72
1025	63	1.37881e-73
1026	16	2.7392e-71
1027	28	3.00015e-72
1028	76	7.1528e-74
1029	88	4.41326e-74
1030	90	4.11059e-74
1031	22	7.75263e-72
1032	50	3.22145e-73
1033	32	1.78029e-72
1034	80	6.01969e-74
1035	1	1.77205e-66
1036	50	3.22145e-73
1037	81	5.77652e-74
1038	22	7.75263e-72
1039	58	1.8602e-73
1040	83	5.33072e-74
1041	18	1.71599e-71
1042	19	1.38486e-71
1043	71	9.03708e-74
1044	62	1.46045e-73
1045	16	2.7392e-71
1046	26	4.01321e-72
1047	32	1.78029e-72
1048	32	1.78029e-72
1049	47	4.06486e-73
1050	83	5.33072e-74
1051	22	7.75263e-72
1052	59	1.74779e-73
1053	5	2.83874e-69
1054	72	8.60933e-74
1055	32	1.78029e-72
1056	12	8.60807e-71
1057	26	4.01321e-72
1058	30	2.29013e-72
1059	82	5.54718e-74
1060	25	4.68271e-72
1061	18	1.71599e-71
1062	27	3.46022e-72
1063	8	4.34016e-70
1064	39	8.27681e-73
1065	5	2.83874e-69
1066	86	4.75019e-74
1067	35	1.25683e-72
1068	50	3.22145e-73
1069	33	1.57935e-72
1070	62	1.46045e-73
1071	62	1.46045e-73
1072	57	1.98241e-73
1073	79	6.27772e-74
1074	60	1.64424e-73
1075	90	4.11059e-74
1076	77	6.84299e-74
1077	73	8.20907e-74
1078	33	1.57935e-72
1079	73	8.20907e-74
1080	45	4.79166e-73
1081	45	4.79166e-73
1082	9	2.71188e-70
1083	71	9.03708e-74
1084	87	4.57715e-74
1085	78	6.55175e-74
1086	64	1.30318e-73
1087	88	4.41326e-74
1088	22	7.75263e-72
1089	32	1.78029e-72
1090	85	4.933e-74
1091	45	4.79166e-73
1092	41	6.83192e-73
1093	85	4.933e-74
1094	13	6.25762e-71
1095	28	3.00015e-72
1096	59	1.74779e-73
1097	42	6.23057e-73
1098	30	2.29013e-72
1099	2	1.1077e-67
1100	88	4.41326e-74
1101	23	6.50464e-72
1102	59	1.74779e-73
1103	43	5.69564e-73
1104	45	4.79166e-73
1105	45	4.79166e-73
1106	47	4.06486e-73
1107	89	4.25792e-74
1108	66	1.16791e-73
1109	65	1.23304e-73
1110	84	5.12626e-74
1111	44	5.21846e-73
1112	58	1.8602e-73
1113	32	1.78029e-72
1114	47	4.06486e-73
1115	85	4.933e-74
1116	18	1.71599e-71
1117	63	1.37881e-73
1118	36	1.12698e-72
1119	17	2.15296e-71
1120	80	6.01969e-74
1121	12	8.60807e-71
1122	9	2.71188e-70
1123	13	6.25762e-71
1124	57	1.98241e-73
1125	54	2.41912e-73
1126	90	4.11059e-74
1127	2	1.1077e-67
1128	86	4.75019e-74
1129	78	6.55175e-74
1130	70	9.49465e-74
1131	54	2.41912e-73
1132	8	4.34016e-70
1133	14	4.65872e-71
1134	90	4.11059e-74
1135	29	2.61484e-72
1136	26	4.01321e-72
1137	35	1.25683e-72
1138	28	3.00015e-72
1139	74	7.83415e-74
1140	83	5.33072e-74
1141	58	1.8602e-73
1142	53	2.59259e-73
1143	74	7.83415e-74
1144	59	1.74779e-73
1145	50	3.22145e-73
1146	35	1.25683e-72
1147	57	1.98241e-73
1148	60	1.64424e-73
1149	15	3.54041e-71
1150	16	2.7392e-71
1151	43	5.69564e-73
