time 	 generated degree 	 dcx value
111	33	1.57935e-72
112	37	1.01377e-72
113	33	1.57935e-72
114	10	1.78098e-70
115	62	1.46045e-73
116	32	1.78029e-72
117	73	8.20907e-74
118	30	2.29013e-72
119	34	1.40638e-72
120	31	2.01488e-72
121	25	4.68271e-72
122	1	1.77205e-66
123	8	4.34016e-70
124	90	4.11059e-74
125	47	4.06486e-73
126	89	4.25792e-74
127	8	4.34016e-70
128	81	5.77652e-74
129	53	2.59259e-73
130	46	4.40892e-73
131	12	8.60807e-71
132	28	3.00015e-72
133	25	4.68271e-72
134	7	7.39849e-70
135	29	2.61484e-72
136	62	1.46045e-73
137	60	1.64424e-73
138	46	4.40892e-73
139	77	6.84299e-74
140	25	4.68271e-72
141	87	4.57715e-74
142	73	8.20907e-74
143	57	1.98241e-73
144	1	1.77205e-66
145	7	7.39849e-70
146	38	9.14696e-73
147	53	2.59259e-73
148	14	4.65872e-71
149	80	6.01969e-74
150	21	9.31777e-72
151	36	1.12698e-72
152	6	1.36976e-69
153	87	4.57715e-74
154	86	4.75019e-74
155	26	4.01321e-72
156	8	4.34016e-70
157	26	4.01321e-72
158	87	4.57715e-74
159	36	1.12698e-72
160	50	3.22145e-73
161	81	5.77652e-74
162	52	2.78276e-73
163	55	2.26059e-73
164	11	1.21773e-70
165	82	5.54718e-74
166	24	5.49957e-72
167	65	1.23304e-73
168	90	4.11059e-74
169	34	1.40638e-72
170	65	1.23304e-73
171	55	2.26059e-73
172	13	6.25762e-71
173	74	7.83415e-74
174	72	8.60933e-74
175	43	5.69564e-73
176	89	4.25792e-74
177	33	1.57935e-72
178	55	2.26059e-73
179	42	6.23057e-73
180	69	9.98463e-74
181	49	3.47485e-73
182	5	2.83874e-69
183	12	8.60807e-71
184	68	1.05099e-73
185	36	1.12698e-72
186	30	2.29013e-72
187	3	2.18861e-68
188	73	8.20907e-74
189	14	4.65872e-71
190	33	1.57935e-72
191	56	2.11547e-73
192	2	1.1077e-67
193	75	7.48266e-74
194	62	1.46045e-73
195	72	8.60933e-74
196	7	7.39849e-70
197	20	1.13022e-71
198	2	1.1077e-67
199	11	1.21773e-70
200	31	2.01488e-72
201	30	2.29013e-72
202	7	7.39849e-70
203	7	7.39849e-70
204	28	3.00015e-72
205	4	6.92736e-69
206	7	7.39849e-70
207	27	3.46022e-72
208	22	7.75263e-72
209	88	4.41326e-74
210	59	1.74779e-73
211	16	2.7392e-71
212	61	1.54871e-73
213	29	2.61484e-72
214	40	7.50996e-73
215	50	3.22145e-73
216	49	3.47485e-73
217	51	2.99162e-73
218	73	8.20907e-74
219	22	7.75263e-72
220	16	2.7392e-71
221	4	6.92736e-69
222	89	4.25792e-74
223	43	5.69564e-73
224	27	3.46022e-72
225	58	1.8602e-73
226	62	1.46045e-73
227	26	4.01321e-72
228	33	1.57935e-72
229	64	1.30318e-73
230	77	6.84299e-74
231	20	1.13022e-71
232	9	2.71188e-70
233	16	2.7392e-71
234	1	1.77205e-66
235	72	8.60933e-74
236	59	1.74779e-73
237	72	8.60933e-74
238	24	5.49957e-72
239	41	6.83192e-73
240	13	6.25762e-71
241	13	6.25762e-71
242	67	1.10735e-73
243	66	1.16791e-73
244	14	4.65872e-71
245	10	1.78098e-70
246	44	5.21846e-73
247	79	6.27772e-74
248	76	7.1528e-74
249	80	6.01969e-74
250	35	1.25683e-72
251	28	3.00015e-72
252	27	3.46022e-72
253	62	1.46045e-73
254	30	2.29013e-72
255	75	7.48266e-74
256	44	5.21846e-73
257	86	4.75019e-74
258	50	3.22145e-73
259	84	5.12626e-74
260	72	8.60933e-74
261	72	8.60933e-74
262	77	6.84299e-74
263	48	3.75484e-73
264	48	3.75484e-73
265	89	4.25792e-74
266	59	1.74779e-73
267	76	7.1528e-74
268	9	2.71188e-70
269	66	1.16791e-73
270	33	1.57935e-72
271	88	4.41326e-74
272	7	7.39849e-70
273	79	6.27772e-74
274	26	4.01321e-72
275	45	4.79166e-73
276	87	4.57715e-74
277	26	4.01321e-72
278	34	1.40638e-72
279	66	1.16791e-73
280	56	2.11547e-73
281	29	2.61484e-72
282	87	4.57715e-74
283	21	9.31777e-72
284	44	5.21846e-73
285	18	1.71599e-71
286	26	4.01321e-72
287	84	5.12626e-74
288	7	7.39849e-70
289	21	9.31777e-72
290	64	1.30318e-73
291	44	5.21846e-73
292	3	2.18861e-68
293	39	8.27681e-73
294	26	4.01321e-72
295	47	4.06486e-73
296	26	4.01321e-72
297	85	4.933e-74
298	24	5.49957e-72
299	63	1.37881e-73
300	67	1.10735e-73
301	26	4.01321e-72
302	67	1.10735e-73
303	49	3.47485e-73
304	39	8.27681e-73
305	70	9.49465e-74
306	33	1.57935e-72
307	33	1.57935e-72
308	29	2.61484e-72
309	67	1.10735e-73
310	83	5.33072e-74
311	29	2.61484e-72
312	69	9.98463e-74
313	89	4.25792e-74
314	42	6.23057e-73
315	35	1.25683e-72
316	68	1.05099e-73
317	6	1.36976e-69
318	62	1.46045e-73
319	25	4.68271e-72
320	86	4.75019e-74
321	40	7.50996e-73
322	3	2.18861e-68
323	79	6.27772e-74
324	27	3.46022e-72
325	5	2.83874e-69
326	26	4.01321e-72
327	1	1.77205e-66
328	90	4.11059e-74
329	57	1.98241e-73
330	45	4.79166e-73
331	75	7.48266e-74
332	67	1.10735e-73
333	89	4.25792e-74
334	9	2.71188e-70
335	45	4.79166e-73
336	14	4.65872e-71
337	47	4.06486e-73
338	90	4.11059e-74
339	33	1.57935e-72
340	36	1.12698e-72
341	22	7.75263e-72
342	48	3.75484e-73
343	15	3.54041e-71
344	58	1.8602e-73
345	44	5.21846e-73
346	18	1.71599e-71
347	67	1.10735e-73
348	7	7.39849e-70
349	7	7.39849e-70
350	38	9.14696e-73
351	23	6.50464e-72
352	14	4.65872e-71
353	41	6.83192e-73
354	63	1.37881e-73
355	14	4.65872e-71
356	19	1.38486e-71
357	14	4.65872e-71
358	52	2.78276e-73
359	34	1.40638e-72
360	76	7.1528e-74
361	4	6.92736e-69
362	4	6.92736e-69
363	66	1.16791e-73
364	27	3.46022e-72
365	32	1.78029e-72
366	34	1.40638e-72
367	76	7.1528e-74
368	5	2.83874e-69
369	21	9.31777e-72
370	42	6.23057e-73
371	31	2.01488e-72
372	65	1.23304e-73
373	27	3.46022e-72
374	4	6.92736e-69
375	87	4.57715e-74
376	82	5.54718e-74
377	75	7.48266e-74
378	74	7.83415e-74
379	71	9.03708e-74
380	11	1.21773e-70
381	43	5.69564e-73
382	29	2.61484e-72
383	29	2.61484e-72
384	48	3.75484e-73
385	89	4.25792e-74
386	71	9.03708e-74
387	28	3.00015e-72
388	9	2.71188e-70
389	39	8.27681e-73
390	56	2.11547e-73
391	55	2.26059e-73
392	40	7.50996e-73
393	32	1.78029e-72
394	47	4.06486e-73
395	32	1.78029e-72
396	38	9.14696e-73
397	53	2.59259e-73
398	12	8.60807e-71
399	30	2.29013e-72
400	50	3.22145e-73
401	85	4.933e-74
402	51	2.99162e-73
403	48	3.75484e-73
404	51	2.99162e-73
405	35	1.25683e-72
406	64	1.30318e-73
407	33	1.57935e-72
408	30	2.29013e-72
409	41	6.83192e-73
410	43	5.69564e-73
411	70	9.49465e-74
412	63	1.37881e-73
413	29	2.61484e-72
414	39	8.27681e-73
415	61	1.54871e-73
416	56	2.11547e-73
417	61	1.54871e-73
418	74	7.83415e-74
419	67	1.10735e-73
420	79	6.27772e-74
421	11	1.21773e-70
422	32	1.78029e-72
423	24	5.49957e-72
424	45	4.79166e-73
425	53	2.59259e-73
426	69	9.98463e-74
427	19	1.38486e-71
428	42	6.23057e-73
429	8	4.34016e-70
430	57	1.98241e-73
431	39	8.27681e-73
432	76	7.1528e-74
433	40	7.50996e-73
434	81	5.77652e-74
435	51	2.99162e-73
436	81	5.77652e-74
437	83	5.33072e-74
438	5	2.83874e-69
439	48	3.75484e-73
440	35	1.25683e-72
441	60	1.64424e-73
442	29	2.61484e-72
443	42	6.23057e-73
444	54	2.41912e-73
445	76	7.1528e-74
446	56	2.11547e-73
447	16	2.7392e-71
448	30	2.29013e-72
449	3	2.18861e-68
450	47	4.06486e-73
451	51	2.99162e-73
452	19	1.38486e-71
453	81	5.77652e-74
454	62	1.46045e-73
455	22	7.75263e-72
456	21	9.31777e-72
457	46	4.40892e-73
458	75	7.48266e-74
459	54	2.41912e-73
460	23	6.50464e-72
461	63	1.37881e-73
462	47	4.06486e-73
463	7	7.39849e-70
464	42	6.23057e-73
465	73	8.20907e-74
466	39	8.27681e-73
467	80	6.01969e-74
468	2	1.1077e-67
469	82	5.54718e-74
470	27	3.46022e-72
471	15	3.54041e-71
472	9	2.71188e-70
473	14	4.65872e-71
474	50	3.22145e-73
475	36	1.12698e-72
476	14	4.65872e-71
477	32	1.78029e-72
478	86	4.75019e-74
479	75	7.48266e-74
480	63	1.37881e-73
481	73	8.20907e-74
482	20	1.13022e-71
483	69	9.98463e-74
484	36	1.12698e-72
485	39	8.27681e-73
486	25	4.68271e-72
487	14	4.65872e-71
488	57	1.98241e-73
489	28	3.00015e-72
490	27	3.46022e-72
491	13	6.25762e-71
492	58	1.8602e-73
493	36	1.12698e-72
494	5	2.83874e-69
495	5	2.83874e-69
496	58	1.8602e-73
497	35	1.25683e-72
498	32	1.78029e-72
499	10	1.78098e-70
500	5	2.83874e-69
501	25	4.68271e-72
502	55	2.26059e-73
503	5	2.83874e-69
504	65	1.23304e-73
505	41	6.83192e-73
506	79	6.27772e-74
507	38	9.14696e-73
508	18	1.71599e-71
509	42	6.23057e-73
510	18	1.71599e-71
511	39	8.27681e-73
512	11	1.21773e-70
513	76	7.1528e-74
514	5	2.83874e-69
515	52	2.78276e-73
516	86	4.75019e-74
517	40	7.50996e-73
518	2	1.1077e-67
519	5	2.83874e-69
520	9	2.71188e-70
521	45	4.79166e-73
522	51	2.99162e-73
523	63	1.37881e-73
524	26	4.01321e-72
525	90	4.11059e-74
526	80	6.01969e-74
527	24	5.49957e-72
528	47	4.06486e-73
529	62	1.46045e-73
530	84	5.12626e-74
531	86	4.75019e-74
532	68	1.05099e-73
533	10	1.78098e-70
534	2	1.1077e-67
535	78	6.55175e-74
536	82	5.54718e-74
537	69	9.98463e-74
538	10	1.78098e-70
539	77	6.84299e-74
540	51	2.99162e-73
541	15	3.54041e-71
542	75	7.48266e-74
543	87	4.57715e-74
544	57	1.98241e-73
545	11	1.21773e-70
546	50	3.22145e-73
547	41	6.83192e-73
548	66	1.16791e-73
549	36	1.12698e-72
550	69	9.98463e-74
551	50	3.22145e-73
552	38	9.14696e-73
553	65	1.23304e-73
554	54	2.41912e-73
555	38	9.14696e-73
556	78	6.55175e-74
557	15	3.54041e-71
558	34	1.40638e-72
559	89	4.25792e-74
560	29	2.61484e-72
561	47	4.06486e-73
562	84	5.12626e-74
563	20	1.13022e-71
564	64	1.30318e-73
565	88	4.41326e-74
566	84	5.12626e-74
567	68	1.05099e-73
568	51	2.99162e-73
569	10	1.78098e-70
570	63	1.37881e-73
571	22	7.75263e-72
572	31	2.01488e-72
573	87	4.57715e-74
574	9	2.71188e-70
575	88	4.41326e-74
576	57	1.98241e-73
577	43	5.69564e-73
578	68	1.05099e-73
579	15	3.54041e-71
580	71	9.03708e-74
581	24	5.49957e-72
582	18	1.71599e-71
583	49	3.47485e-73
584	60	1.64424e-73
585	41	6.83192e-73
586	3	2.18861e-68
587	2	1.1077e-67
588	39	8.27681e-73
589	41	6.83192e-73
590	90	4.11059e-74
591	46	4.40892e-73
592	81	5.77652e-74
593	85	4.933e-74
594	62	1.46045e-73
595	84	5.12626e-74
596	20	1.13022e-71
597	27	3.46022e-72
598	74	7.83415e-74
599	43	5.69564e-73
600	48	3.75484e-73
601	1	1.77205e-66
602	1	1.77205e-66
603	11	1.21773e-70
604	72	8.60933e-74
605	18	1.71599e-71
606	47	4.06486e-73
607	10	1.78098e-70
608	78	6.55175e-74
609	74	7.83415e-74
610	57	1.98241e-73
611	67	1.10735e-73
612	20	1.13022e-71
613	60	1.64424e-73
614	39	8.27681e-73
615	77	6.84299e-74
616	57	1.98241e-73
617	51	2.99162e-73
618	38	9.14696e-73
619	79	6.27772e-74
620	75	7.48266e-74
621	30	2.29013e-72
622	44	5.21846e-73
623	40	7.50996e-73
624	87	4.57715e-74
625	37	1.01377e-72
626	17	2.15296e-71
627	29	2.61484e-72
628	73	8.20907e-74
629	73	8.20907e-74
630	20	1.13022e-71
631	9	2.71188e-70
632	78	6.55175e-74
633	6	1.36976e-69
634	18	1.71599e-71
635	62	1.46045e-73
636	1	1.77205e-66
637	28	3.00015e-72
638	35	1.25683e-72
639	5	2.83874e-69
640	2	1.1077e-67
641	8	4.34016e-70
642	50	3.22145e-73
643	85	4.933e-74
644	52	2.78276e-73
645	34	1.40638e-72
646	56	2.11547e-73
647	59	1.74779e-73
648	66	1.16791e-73
649	80	6.01969e-74
650	76	7.1528e-74
651	48	3.75484e-73
652	29	2.61484e-72
653	22	7.75263e-72
654	12	8.60807e-71
655	66	1.16791e-73
656	29	2.61484e-72
657	54	2.41912e-73
658	89	4.25792e-74
659	68	1.05099e-73
660	13	6.25762e-71
661	54	2.41912e-73
662	36	1.12698e-72
663	70	9.49465e-74
664	77	6.84299e-74
665	33	1.57935e-72
666	43	5.69564e-73
667	31	2.01488e-72
668	34	1.40638e-72
669	77	6.84299e-74
670	44	5.21846e-73
671	89	4.25792e-74
672	53	2.59259e-73
673	82	5.54718e-74
674	86	4.75019e-74
675	37	1.01377e-72
676	6	1.36976e-69
677	3	2.18861e-68
678	41	6.83192e-73
679	79	6.27772e-74
680	16	2.7392e-71
681	35	1.25683e-72
682	33	1.57935e-72
683	82	5.54718e-74
684	84	5.12626e-74
685	1	1.77205e-66
686	54	2.41912e-73
687	50	3.22145e-73
688	16	2.7392e-71
689	39	8.27681e-73
690	55	2.26059e-73
691	25	4.68271e-72
692	68	1.05099e-73
693	21	9.31777e-72
694	53	2.59259e-73
695	83	5.33072e-74
696	35	1.25683e-72
697	21	9.31777e-72
698	72	8.60933e-74
699	90	4.11059e-74
700	37	1.01377e-72
701	77	6.84299e-74
702	19	1.38486e-71
703	72	8.60933e-74
704	40	7.50996e-73
705	59	1.74779e-73
706	24	5.49957e-72
707	24	5.49957e-72
708	11	1.21773e-70
709	63	1.37881e-73
710	14	4.65872e-71
711	32	1.78029e-72
712	33	1.57935e-72
713	88	4.41326e-74
714	14	4.65872e-71
715	16	2.7392e-71
716	78	6.55175e-74
717	76	7.1528e-74
718	37	1.01377e-72
719	49	3.47485e-73
720	18	1.71599e-71
721	43	5.69564e-73
722	6	1.36976e-69
723	27	3.46022e-72
724	10	1.78098e-70
725	2	1.1077e-67
726	26	4.01321e-72
727	14	4.65872e-71
728	47	4.06486e-73
729	30	2.29013e-72
730	36	1.12698e-72
731	78	6.55175e-74
732	54	2.41912e-73
733	20	1.13022e-71
734	22	7.75263e-72
735	21	9.31777e-72
736	38	9.14696e-73
737	62	1.46045e-73
738	10	1.78098e-70
739	70	9.49465e-74
740	54	2.41912e-73
741	42	6.23057e-73
742	59	1.74779e-73
743	40	7.50996e-73
744	1	1.77205e-66
745	29	2.61484e-72
746	52	2.78276e-73
747	40	7.50996e-73
748	83	5.33072e-74
749	76	7.1528e-74
750	83	5.33072e-74
751	59	1.74779e-73
752	78	6.55175e-74
753	58	1.8602e-73
754	2	1.1077e-67
755	19	1.38486e-71
756	1	1.77205e-66
757	60	1.64424e-73
758	87	4.57715e-74
759	64	1.30318e-73
760	48	3.75484e-73
761	37	1.01377e-72
762	74	7.83415e-74
763	46	4.40892e-73
764	55	2.26059e-73
765	17	2.15296e-71
766	40	7.50996e-73
767	61	1.54871e-73
768	15	3.54041e-71
769	69	9.98463e-74
770	85	4.933e-74
771	80	6.01969e-74
772	45	4.79166e-73
773	71	9.03708e-74
774	54	2.41912e-73
775	27	3.46022e-72
776	44	5.21846e-73
777	18	1.71599e-71
778	88	4.41326e-74
779	2	1.1077e-67
780	33	1.57935e-72
781	12	8.60807e-71
782	74	7.83415e-74
783	74	7.83415e-74
784	50	3.22145e-73
785	88	4.41326e-74
786	36	1.12698e-72
787	13	6.25762e-71
788	69	9.98463e-74
789	2	1.1077e-67
790	72	8.60933e-74
791	56	2.11547e-73
792	66	1.16791e-73
793	19	1.38486e-71
794	66	1.16791e-73
795	47	4.06486e-73
796	8	4.34016e-70
797	41	6.83192e-73
798	36	1.12698e-72
799	78	6.55175e-74
800	14	4.65872e-71
801	26	4.01321e-72
802	33	1.57935e-72
803	10	1.78098e-70
804	63	1.37881e-73
805	14	4.65872e-71
806	52	2.78276e-73
807	36	1.12698e-72
808	42	6.23057e-73
809	10	1.78098e-70
810	75	7.48266e-74
811	41	6.83192e-73
812	8	4.34016e-70
813	41	6.83192e-73
814	47	4.06486e-73
815	61	1.54871e-73
816	61	1.54871e-73
817	44	5.21846e-73
818	1	1.77205e-66
819	18	1.71599e-71
820	19	1.38486e-71
821	31	2.01488e-72
822	9	2.71188e-70
823	86	4.75019e-74
824	74	7.83415e-74
825	65	1.23304e-73
826	21	9.31777e-72
827	66	1.16791e-73
828	24	5.49957e-72
829	53	2.59259e-73
830	47	4.06486e-73
831	5	2.83874e-69
832	63	1.37881e-73
833	43	5.69564e-73
834	5	2.83874e-69
835	86	4.75019e-74
836	67	1.10735e-73
837	21	9.31777e-72
838	74	7.83415e-74
839	56	2.11547e-73
840	15	3.54041e-71
841	69	9.98463e-74
842	59	1.74779e-73
843	90	4.11059e-74
844	68	1.05099e-73
845	9	2.71188e-70
846	52	2.78276e-73
847	28	3.00015e-72
848	60	1.64424e-73
849	1	1.77205e-66
850	69	9.98463e-74
851	31	2.01488e-72
852	27	3.46022e-72
853	61	1.54871e-73
854	51	2.99162e-73
855	48	3.75484e-73
856	18	1.71599e-71
857	44	5.21846e-73
858	14	4.65872e-71
859	22	7.75263e-72
860	24	5.49957e-72
861	39	8.27681e-73
862	2	1.1077e-67
863	80	6.01969e-74
864	43	5.69564e-73
865	63	1.37881e-73
866	4	6.92736e-69
867	31	2.01488e-72
868	13	6.25762e-71
869	42	6.23057e-73
870	80	6.01969e-74
871	63	1.37881e-73
872	19	1.38486e-71
873	34	1.40638e-72
874	52	2.78276e-73
875	62	1.46045e-73
876	63	1.37881e-73
877	57	1.98241e-73
878	7	7.39849e-70
879	78	6.55175e-74
880	76	7.1528e-74
881	17	2.15296e-71
882	43	5.69564e-73
883	18	1.71599e-71
884	21	9.31777e-72
885	75	7.48266e-74
886	15	3.54041e-71
887	72	8.60933e-74
888	37	1.01377e-72
889	13	6.25762e-71
890	78	6.55175e-74
891	4	6.92736e-69
892	39	8.27681e-73
893	2	1.1077e-67
894	41	6.83192e-73
895	82	5.54718e-74
896	43	5.69564e-73
897	8	4.34016e-70
898	68	1.05099e-73
899	82	5.54718e-74
900	13	6.25762e-71
901	67	1.10735e-73
902	37	1.01377e-72
903	28	3.00015e-72
904	86	4.75019e-74
905	10	1.78098e-70
906	80	6.01969e-74
907	6	1.36976e-69
908	36	1.12698e-72
909	78	6.55175e-74
910	37	1.01377e-72
911	80	6.01969e-74
912	39	8.27681e-73
913	88	4.41326e-74
914	73	8.20907e-74
915	61	1.54871e-73
916	3	2.18861e-68
917	4	6.92736e-69
918	32	1.78029e-72
919	76	7.1528e-74
920	3	2.18861e-68
921	9	2.71188e-70
922	58	1.8602e-73
923	63	1.37881e-73
924	86	4.75019e-74
925	38	9.14696e-73
926	30	2.29013e-72
927	4	6.92736e-69
928	80	6.01969e-74
929	40	7.50996e-73
930	79	6.27772e-74
931	12	8.60807e-71
932	17	2.15296e-71
933	70	9.49465e-74
934	60	1.64424e-73
935	52	2.78276e-73
936	47	4.06486e-73
937	25	4.68271e-72
938	29	2.61484e-72
939	12	8.60807e-71
940	29	2.61484e-72
941	64	1.30318e-73
942	39	8.27681e-73
943	36	1.12698e-72
944	6	1.36976e-69
945	61	1.54871e-73
946	35	1.25683e-72
947	68	1.05099e-73
948	85	4.933e-74
949	11	1.21773e-70
950	3	2.18861e-68
951	44	5.21846e-73
952	26	4.01321e-72
953	20	1.13022e-71
954	42	6.23057e-73
955	11	1.21773e-70
956	32	1.78029e-72
957	85	4.933e-74
958	79	6.27772e-74
959	51	2.99162e-73
960	12	8.60807e-71
961	38	9.14696e-73
962	16	2.7392e-71
963	12	8.60807e-71
964	3	2.18861e-68
965	1	1.77205e-66
966	82	5.54718e-74
967	47	4.06486e-73
968	83	5.33072e-74
969	16	2.7392e-71
970	85	4.933e-74
971	55	2.26059e-73
972	4	6.92736e-69
973	44	5.21846e-73
974	56	2.11547e-73
975	75	7.48266e-74
976	51	2.99162e-73
977	9	2.71188e-70
978	42	6.23057e-73
979	60	1.64424e-73
980	60	1.64424e-73
981	61	1.54871e-73
982	40	7.50996e-73
983	47	4.06486e-73
984	27	3.46022e-72
985	30	2.29013e-72
986	50	3.22145e-73
987	21	9.31777e-72
988	66	1.16791e-73
989	87	4.57715e-74
990	33	1.57935e-72
991	57	1.98241e-73
992	23	6.50464e-72
993	58	1.8602e-73
994	46	4.40892e-73
995	41	6.83192e-73
996	82	5.54718e-74
997	54	2.41912e-73
998	57	1.98241e-73
999	25	4.68271e-72
average dcx = 2.85258e-68
